GeneID	Lenght	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|355694863|ref|NZ_JH376440.1|:142-1614|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_G5HTZ0|UniRef50_C4ZBM1	1473	1	0.0.0.0	27.95612855927644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.95612855927644	0.0	0.0	0.0	0.0	0.0
gi|355686923|ref|NZ_JH376420.1|:c328713-328141|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_G5HCH6|UniRef50_G5HCH6	573	1	0.0.0.0	71.8662781288206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1221.72672818995
gi|355689978|ref|NZ_JH376430.1|:c50429-49887|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_R6JJ90|UniRef50_A9WH81	543	1	0.0.0.0	75.83679073262283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1289.2254424545881
gi|355686923|ref|NZ_JH376420.1|:c328866-328717|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_G5HCH7|UniRef50_G5HCH7	150	4	0.0.0.0	1098.1167298083788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18667.98440674244
gi|355688236|ref|NZ_JH376424.1|:c74214-74029|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_D9R085|UniRef50_D4LT04	186	1	0.0.0.0	221.39450197749568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.39450197749568	0.0	0.0	0.0	0.0	0.0
gi|355689648|ref|NZ_JH376429.1|:c241753-241262|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_N9YT10|UniRef50_N9YT10	492	1	0.0.0.0	83.69792147929715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.69792147929715	0.0	0.0	0.0	0.0	0.0
gi|355686923|ref|NZ_JH376420.1|:c2068273-2066939|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_unknown|UniRef50_G5IL82	1335	1	0.0.0.0	30.84597555641513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	524.3815844590572
gi|355688456|ref|NZ_JH376425.1|:c156878-154770|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_unknown|UniRef50_R6QHY0	2109	2	2.3.1.54	39.051092809686295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	663.8685777646671
gi|355686923|ref|NZ_JH376420.1|:c326036-323868|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_unknown|UniRef50_E0RLL7	2169	1	0.0.0.0	18.985420639840573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.7521508772897
gi|355686923|ref|NZ_JH376420.1|:c328157-326130|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_G5HCH5|UniRef50_G5HCH5	2028	2	0.0.0.0	40.61082580652288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	690.384038710889
gi|355686923|ref|NZ_JH376420.1|:c2134435-2132885|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_R5IMJ6|UniRef50_Q1GB50	1551	1	0.0.0.0	26.550211068867956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.550211068867956	0.0	0.0	0.0	0.0	0.0
gi|355692061|ref|NZ_JH376432.1|:c7739-6120|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_C5EW79|UniRef50_C4Z4W2	1620	1	2.7.7.7	25.41936874556432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432.12926867459345
gi|355686923|ref|NZ_JH376420.1|:c320294-318558|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_G5HCG7|UniRef50_R9J0W5	1737	1	0.0.0.0	23.707183286018537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	403.0221158623151
gi|355689056|ref|NZ_JH376428.1|:c33499-32315|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_R5FBW1|UniRef50_A7FWJ9	1185	1	2.8.1.7	34.75052942431578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	590.7590002133683
gi|355691952|ref|NZ_JH376431.1|:c196241-195219|358743|g__Clostridium.s__Clostridium_citroniae|UniRef90_R6JVD3|UniRef50_R6JVD3	1023	1	0.0.0.0	40.25354581409013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684.3102788395322
gi|357057338|ref|NZ_JH376874.1|:c18140-16239|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_unknown|UniRef50_R5F357	1902	1	0.0.0.0	21.650566439439643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.650566439439643	0.0	0.0	0.0	0.0	0.0
gi|488666753|ref|NZ_KB851018.1|:57218-57880|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_R7PJI9|UniRef50_R5F450	663	1	0.0.0.0	62.110674762917334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.110674762917334	0.0	0.0	0.0	0.0	0.0
gi|488650488|ref|NZ_KB851038.1|:295001-296137|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_R7PKX5|UniRef50_R5GJ55	1137	1	2.7.13.3	36.21757024433966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.21757024433966	0.0	0.0	0.0	0.0	0.0
gi|488663694|ref|NZ_KB850966.1|:1486319-1488043|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_unknown|UniRef50_R6JUA3	1725	3	0.0.0.0	71.61630846576382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.61630846576382	0.0	0.0	0.0	0.0	0.0
gi|488667475|ref|NZ_KB850936.1|:2017557-2019368|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_R6KN79|UniRef50_R5IMG0	1812	1	0.0.0.0	22.72592569967671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.72592569967671	0.0	0.0	0.0	0.0	0.0
gi|488659787|ref|NZ_KB851069.1|:c119743-118181|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_R5EYL5|UniRef50_R5IHL7	1563	1	0.0.0.0	26.346370676784517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.346370676784517	0.0	0.0	0.0	0.0	0.0
gi|488661264|ref|NZ_KB851045.1|:c1919256-1918655|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_N9XK65|UniRef50_N9XK65	602	1	0.0.0.0	68.40428134188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.40428134188406	0.0	0.0	0.0	0.0	0.0
gi|488666622|ref|NZ_KB851012.1|:4953-5507|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_N9XXM9|UniRef50_N9XXM9	555	1	0.0.0.0	74.19707633840396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1261.3502977528672
gi|488666622|ref|NZ_KB851012.1|:2538-3173|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_W1I5S2|UniRef50_K1UZF4	636	2	0.0.0.0	129.49489738306352	0.0	0.0	129.49489738306352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|488661264|ref|NZ_KB851045.1|:1092007-1093443|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_R7PES1|UniRef50_R6JR58	1437	1	0.0.0.0	28.65649086138775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.65649086138775	0.0	0.0	0.0	0.0	0.0
gi|488663589|ref|NZ_KB851048.1|:228401-229579|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_unknown|UniRef50_R5HIY6	1179	1	0.0.0.0	34.92737690230212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.92737690230212	0.0	0.0	0.0
gi|488665589|ref|NZ_KB850987.1|:251832-254744|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_unknown|UniRef50_R5FIR7	2913	1	2.4.1.18	14.136415162311776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.3190577593002
gi|488661264|ref|NZ_KB851045.1|:1257555-1259177|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_R7PG68|UniRef50_A1WZJ2	1623	2	0.0.0.0	50.74476570279014	0.0	0.0	50.74476570279014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|488662326|ref|NZ_KB851046.1|:c435522-434539|1531|g__Clostridium.s__Clostridium_clostridioforme|UniRef90_N9XIU7|UniRef50_N9XIU7	984	1	0.0.0.0	41.848960739648575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	711.4323325740258
gi|488676649|ref|NZ_KB850952.1|:126379-126921|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_R5TN29|UniRef50_R5TN29	543	2	0.0.0.0	151.67358146524566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2578.4508849091762
gi|488676649|ref|NZ_KB850952.1|:396359-397165|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_R5THH8|UniRef50_R5THH8	807	2	0.0.0.0	102.05545816062998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1734.9427887307097
gi|358066611|ref|NZ_JH379027.1|:688890-689585|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_unknown|UniRef50_B0TC44	696	1	0.0.0.0	59.165772080192816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.165772080192816	0.0	0.0	0.0	0.0	0.0
gi|237642828|ref|NZ_GG667725.1|:c9013-8828|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_D3AMW3|UniRef50_D3AMW3	186	2	0.0.0.0	442.78900395499136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7527.413067234854
gi|237642874|ref|NZ_GG667771.1|:1-401|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_R5T7G5|UniRef50_R6E9T6	401	1	0.0.0.0	102.6917141342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1745.7591402813998
gi|358066611|ref|NZ_JH379027.1|:690341-690715|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_D4MSM1|UniRef50_Q73JJ6	375	1	0.0.0.0	109.81167298083787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.81167298083787	0.0	0.0	0.0	0.0	0.0
gi|237642745|ref|NZ_GG667642.1|:c19225-12554|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_unknown|UniRef50_A7VE30	6672	2	0.0.0.0	12.343938059896344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.8469470182378
gi|358066613|ref|NZ_JH379029.1|:c106302-102451|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_unknown|UniRef50_C0FTB6	3852	1	2.7.7.6	10.69038872477004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.69038872477004	0.0	0.0	0.0	0.0	0.0
gi|488675690|ref|NZ_KB850951.1|:1593184-1594743|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_R5TGN8|UniRef50_A9KMP5	1560	1	0.0.0.0	26.397036774239872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	448.7496251620778
gi|237642755|ref|NZ_GG667652.1|:c40562-38691|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_D6DDN4|UniRef50_B7HCU0	1872	1	0.0.0.0	21.99753064519989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.99753064519989	0.0	0.0	0.0	0.0	0.0	0.0
gi|488673303|ref|NZ_KB850950.1|:c2256323-2254560|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_unknown|UniRef50_R6JHB8	1764	1	3.6.3.14	23.344318235722337	0.0	0.0	23.344318235722337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|488676649|ref|NZ_KB850952.1|:610456-611565|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_N9WSF8|UniRef50_N9WSF8	1110	1	0.0.0.0	37.09853816920198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	630.6751488764336
gi|488676649|ref|NZ_KB850952.1|:c294619-293426|154046|g__Clostridium.s__Clostridium_hathewayi|UniRef90_D9QZS4|UniRef50_Q9TMM9	1194	1	0.0.0.0	34.4885907603134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	586.3060429253278
gi|224515455|ref|NZ_GG657761.1|:49554-49883|89153|g__Clostridium.s__Clostridium_hylemonae|UniRef90_unknown|UniRef50_R6SV63	330	1	0.0.0.0	124.78599202367938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2121.3618644025496
gi|224515453|ref|NZ_GG657759.1|:c381333-379204|89153|g__Clostridium.s__Clostridium_hylemonae|UniRef90_unknown|UniRef50_R6WBP3	2130	1	0.0.0.0	19.333041017753146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.6616973018035
gi|224515462|ref|NZ_GG657768.1|:1-817|89153|g__Clostridium.s__Clostridium_hylemonae|UniRef90_unknown|UniRef50_C7GCN4	817	1	0.0.0.0	50.4031546729672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.4031546729672	0.0	0.0	0.0	0.0	0.0
gi|224223437|ref|NZ_DS480349.1|:c461608-460793|1535|g__Clostridium.s__Clostridium_leptum|UniRef90_A7VX93|UniRef50_D4JJV6	816	1	0.0.0.0	50.46492324487034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	857.9036951627958
gi|224223434|ref|NZ_DS480346.1|:c201218-200208|1535|g__Clostridium.s__Clostridium_leptum|UniRef90_R6N2E2|UniRef50_R7KL80	1011	1	0.0.0.0	40.73133270802592	0.0	0.0	0.0	0.0	40.73133270802592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|224515379|ref|NZ_EQ973343.1|:c247707-247171|84026|g__Clostridium.s__Clostridium_methylpentosum|UniRef90_C0EE03|UniRef50_E3PRA3	537	1	0.0.0.0	76.68412917656275	0.0	0.0	0.0	76.68412917656275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|207998232|ref|NZ_ABWO01000056.1|:11835-12203|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R5DHM8|UniRef50_Q30TV4	369	1	0.0.0.0	111.59722863906286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.59722863906286	0.0	0.0	0.0	0.0	0.0
gi|414353659|ref|NZ_DS995339.4|:435841-436497|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R7QWJ3|UniRef50_Q04G79	657	1	0.0.0.0	62.677895537007906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.677895537007906	0.0	0.0	0.0	0.0	0.0
gi|414353770|ref|NZ_DS995343.4|:432953-433495|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_B1C685|UniRef50_Q97D83	543	1	0.0.0.0	75.83679073262283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.83679073262283	0.0	0.0	0.0	0.0	0.0
gi|207998303|ref|NZ_ABWO01000127.1|:c81396-81259|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_B6FPT0|UniRef50_B6FPT0	138	1	0.0.0.0	298.4012852740159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5072.82184965827
gi|207998387|ref|NZ_ABWO01000211.1|:c4419-3040|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R6QPT7|UniRef50_Q97K30	1380	1	0.0.0.0	29.840128527401593	0.0	0.0	29.840128527401593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|224515088|ref|NZ_DS995349.1|:c35858-34611|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R9MD30|UniRef50_B9DXJ5	1248	3	0.0.0.0	98.98888790339952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.98888790339952	0.0	0.0	0.0	0.0	0.0
gi|224515087|ref|NZ_DS995348.1|:c302464-300389|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_unknown|UniRef50_D4KXM9	2076	2	0.0.0.0	39.671847175158184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.835923587579092	0.0	0.0	0.0	0.0	0.0	0.0	337.21070098884456
gi|207998231|ref|NZ_ABWO01000055.1|:8048-10117|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_unknown|UniRef50_R7INK5	2070	1	0.0.0.0	19.893419018267732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.893419018267732	0.0	0.0	0.0	0.0	0.0
gi|207998387|ref|NZ_ABWO01000211.1|:c23608-20072|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_unknown|UniRef50_unknown	3537	1	0.0.0.0	11.64245896743404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.9218024463787
gi|207998235|ref|NZ_ABWO01000059.1|:68788-70668|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_unknown|UniRef50_D4L1Y1	1881	1	0.0.0.0	21.892279302399892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.892279302399892	0.0	0.0	0.0	0.0	0.0
gi|224515079|ref|NZ_DS995337.1|:c115034-114249|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R6PFV4|UniRef50_D4M2V0	786	1	0.0.0.0	52.39106535345318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	890.6481110087041
gi|207998264|ref|NZ_ABWO01000088.1|:37317-38009|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R5QC70|UniRef50_E1WT29	693	1	0.0.0.0	59.42190096365686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.42190096365686	0.0	0.0	0.0	0.0	0.0
gi|207998379|ref|NZ_ABWO01000203.1|:1056-1730|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_B6FTH4|UniRef50_B6FTH4	675	1	0.0.0.0	61.00648498935436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1037.110244819024
gi|414353659|ref|NZ_DS995339.4|:670002-671063|29361|g__Clostridium.s__Clostridium_nexile|UniRef90_R6PG71|UniRef50_R6LX99	1062	1	0.0.0.0	38.77530825594557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	659.1802403510746
gi|160878162|ref|NC_010001.1|:c2764294-2763191|66219|g__Clostridium.s__Clostridium_phytofermentans|UniRef90_A9KK36|UniRef50_R6YPF0	1104	2	0.0.0.0	74.60032131850397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.60032131850397	0.0	0.0	0.0	0.0	0.0
gi|479336697|ref|NC_021047.1|:3348176-3348718|84030|g__Clostridium.s__Clostridium_saccharolyticum|UniRef90_R6JJ90|UniRef50_A9WH81	543	1	0.0.0.0	75.83679073262283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1289.2254424545881
gi|479336697|ref|NC_021047.1|:c2396692-2396165|84030|g__Clostridium.s__Clostridium_saccharolyticum|UniRef90_G2T4S1|UniRef50_G2T4S1	528	2	0.0.0.0	155.98249002959923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.99124501479962	77.99124501479962	0.0	0.0	0.0	0.0	0.0
gi|479336697|ref|NC_021047.1|:2830713-2832329|84030|g__Clostridium.s__Clostridium_saccharolyticum|UniRef90_F2NSM2|UniRef50_G2T391	1617	1	0.0.0.0	25.466528984424365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.466528984424365	0.0	0.0	0.0	0.0	0.0
gi|302384444|ref|NC_014376.1|:c2558214-2557093|84030|g__Clostridium.s__Clostridium_saccharolyticum|UniRef90_D9R476|UniRef50_D4KJ65	1122	1	0.0.0.0	36.7017623599057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	623.9299601183969
gi|479336697|ref|NC_021047.1|:76787-77908|84030|g__Clostridium.s__Clostridium_saccharolyticum|UniRef90_D6DE52|UniRef50_R7IMM2	1122	1	2.7.7.27	36.7017623599057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.7017623599057	0.0	0.0	0.0	0.0	0.0	0.0
gi|479336697|ref|NC_021047.1|:1200366-1201559|84030|g__Clostridium.s__Clostridium_saccharolyticum|UniRef90_D9QZS4|UniRef50_Q9TMM9	1194	3	0.0.0.0	103.4657722809402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.4657722809402	0.0	0.0	0.0	0.0	0.0	0.0
gi|451816898|ref|NC_020291.1|:1458363-1459064|36745|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum|UniRef90_A6LSP0|UniRef50_B9E1I8	702	1	0.0.0.0	58.66008172053304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.66008172053304	0.0	0.0	0.0	0.0	0.0	0.0
gi|510834150|ref|NZ_ASRV01000022.1|:c11095-7388|84031|g__Clostridium.s__Clostridium_sartagoforme|UniRef90_unknown|UniRef50_B2TIG8	3708	1	2.7.7.6	11.105549451945576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.105549451945576	0.0	0.0
gi|224515016|ref|NZ_DS499718.1|:76452-76946|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_B0NJE2|UniRef50_R6Q065	495	1	0.0.0.0	83.1906613491196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1414.2412429350331
gi|224514969|ref|NZ_DS499683.1|:25573-25965|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_B0NDC3|UniRef50_Q8RGG8	393	1	0.0.0.0	104.78213070690636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.78213070690636	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|224514988|ref|NZ_DS499698.1|:c117474-116863|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_B0NBI5|UniRef50_C8WKM0	612	1	0.0.0.0	67.28656432649379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.8715935503944
gi|224515016|ref|NZ_DS499718.1|:c20651-20457|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_B0NJ80|UniRef50_B0NJ80	195	2	0.0.0.0	422.35258838783795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.17629419391898	0.0	0.0	0.0	0.0	3589.9970012966223
gi|224514987|ref|NZ_DS499697.1|:113050-113358|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_R7FSE0|UniRef50_R7FAZ2	309	1	0.0.0.0	133.2665934233469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.2665934233469	0.0	0.0	0.0	0.0	0.0
gi|224514984|ref|NZ_DS499694.1|:14297-14611|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_B0N9A7|UniRef50_R6QF32	315	3	0.0.0.0	392.1845463601352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6667.137288122299
gi|224514991|ref|NZ_DS499701.1|:c127605-126256|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_B0NEC8|UniRef50_M2CRU0	1350	1	0.0.0.0	30.50324249467718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	518.555122409512
