GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|387175331|ref|NZ_JH660541.1|:c1822001-1820940|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0AFJ0|UniRef50_P0AFJ0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1062,1,0.0.0.0,0.9416195856873822
gi|387175331|ref|NZ_JH660541.1|:c2024808-2023747|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_A7ZQC8|UniRef50_B1VDD6,root,1062,1,0.0.0.0,0.9416195856873822
gi|387175330|ref|NZ_JH660540.1|:c504264-503203|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P75748|UniRef50_P75748,root;k_Bacteria,1062,1,0.0.0.0,0.9416195856873822
gi|452216251|ref|NZ_AEJW01000044.1|:c6690-6124|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P0ABL2|UniRef50_P0ABL2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,567,1,0.0.0.0,1.7636684303350971
gi|452216362|ref|NZ_AEJW01000155.1|:c3029-2547|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P65552|UniRef50_O85341,root;k_Bacteria,483,1,0.0.0.0,2.070393374741201
gi|452216451|ref|NZ_AEJW01000244.1|:c8609-8121|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_B5F1C1|UniRef50_B5F1C1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,489,1,0.0.0.0,2.044989775051125
gi|452216238|ref|NZ_AEJW01000031.1|:3119-3817|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P27240|UniRef50_Q9ZIS7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,699,1,0.0.0.0,1.430615164520744
gi|452216208|ref|NZ_AEJW01000001.1|:39247-39861|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P27862|UniRef50_P44842,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,615,1,0.0.0.0,1.6260162601626016
gi|452216219|ref|NZ_AEJW01000012.1|:c3159-2755|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P0ADX3|UniRef50_P0ADX3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,405,1,0.0.0.0,2.4691358024691357
gi|452216458|ref|NZ_AEJW01000251.1|:c5102-4798|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_UPI0002BB480E|UniRef50_D2TN58,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,305,1,0.0.0.0,3.278688524590164
gi|452216288|ref|NZ_AEJW01000081.1|:12940-13302|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_unknown|UniRef50_P0AAU8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,363,1,0.0.0.0,2.7548209366391188
gi|452216447|ref|NZ_AEJW01000240.1|:c2300-1971|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_UPI0002BA367E|UniRef50_UPI0002BA367E,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,330,1,0.0.0.0,3.0303030303030303
gi|452216505|ref|NZ_AEJW01000298.1|:c4819-3359|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P39160|UniRef50_P39160,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1461,1,0.0.0.0,0.6844626967830253
gi|452216370|ref|NZ_AEJW01000163.1|:c18224-17400|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P76513|UniRef50_P76513,root,825,1,0.0.0.0,1.2121212121212122
gi|452216320|ref|NZ_AEJW01000113.1|:20059-21099|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P45468|UniRef50_P45468,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1041,1,0.0.0.0,0.9606147934678195
gi|452216320|ref|NZ_AEJW01000113.1|:20059-21099|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_P45468|UniRef50_P45468,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1041,1,0.0.0.0,0.9606147934678195
gi|452216030|ref|NZ_AEJV01000152.1|:1874-2527|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_Q8X800|UniRef50_Q8X800,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,654,1,0.0.0.0,1.529051987767584
gi|452216070|ref|NZ_AEJV01000192.1|:c2242-1859|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_Q47274|UniRef50_Q47274,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,384,2,0.0.0.0,5.208333333333333
gi|452215913|ref|NZ_AEJV01000035.1|:c10704-9319|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_B5Y0K6|UniRef50_Q7MLR5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1386,1,6.1.1.16,0.7215007215007215
gi|452215933|ref|NZ_AEJV01000055.1|:c15566-12903|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_unknown|UniRef50_E8Q5R4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2664,1,1.2.4.1,0.37537537537537535
gi|452216064|ref|NZ_AEJV01000186.1|:c17370-16216|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_N2B8R7|UniRef50_N2B8R7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1155,1,0.0.0.0,0.8658008658008658
gi|452215913|ref|NZ_AEJV01000035.1|:18882-19931|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_P58408|UniRef50_P77555,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1050,1,1.1.1.350,0.9523809523809523
gi|365926852|ref|NZ_AEME01000001.1|:3022061-3022549|754331|g__Escherichia.s__Escherichia_sp_TW09308|UniRef90_B5F1C1|UniRef50_B5F1C1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,489,1,0.0.0.0,2.044989775051125
gi|365926852|ref|NZ_AEME01000001.1|:c4797424-4797086|754331|g__Escherichia.s__Escherichia_sp_TW09308|UniRef90_P75977|UniRef50_P75977,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,339,1,0.0.0.0,2.949852507374631
gi|365926852|ref|NZ_AEME01000001.1|:4085204-4087834|754331|g__Escherichia.s__Escherichia_sp_TW09308|UniRef90_unknown|UniRef50_P18004,root,2631,1,0.0.0.0,0.38008361839604715
gi|452230981|ref|NZ_AEKA01000095.1|:c1220-639|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P58221|UniRef50_P58221,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,582,1,2.7.7.77,1.718213058419244
gi|452236684|ref|NZ_AEKA01000301.1|:c653-57|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P0ADH8|UniRef50_P0ADH8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,597,1,0.0.0.0,1.6750418760469012
gi|452234840|ref|NZ_AEKA01000235.1|:4012-4485|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_B1IS55|UniRef50_B1IS55,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,474,1,0.0.0.0,2.109704641350211
gi|452229506|ref|NZ_AEKA01000013.1|:c7446-6715|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P33358|UniRef50_P33358,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,732,1,0.0.0.0,1.366120218579235
gi|452232931|ref|NZ_AEKA01000172.1|:c13719-13024|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39163|UniRef50_P39163,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,696,1,0.0.0.0,1.4367816091954024
gi|452229522|ref|NZ_AEKA01000029.1|:3254-3532|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_A0A017IBZ7|UniRef50_A1AIK8,root;k_Bacteria,279,1,0.0.0.0,3.584229390681003
gi|452233872|ref|NZ_AEKA01000203.1|:10329-10670|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P32676|UniRef50_P32676,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,342,1,0.0.0.0,2.923976608187134
gi|452230981|ref|NZ_AEKA01000095.1|:c6185-5808|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_I2RFP5|UniRef50_I2RFP5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,378,1,0.0.0.0,2.6455026455026456
gi|452238442|ref|NZ_AEKA01000360.1|:c3450-2074|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P0AGJ0|UniRef50_P0AGJ0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1377,1,0.0.0.0,0.7262164124909223
gi|452233817|ref|NZ_AEKA01000201.1|:c8893-7493|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_A6TGE6|UniRef50_Q5E212,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1401,1,1.6.1.1,0.7137758743754461
gi|452230707|ref|NZ_AEKA01000082.1|:22084-23451|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39099|UniRef50_P26982,root;k_Bacteria,1368,1,3.4.21.107,0.7309941520467835
gi|452237326|ref|NZ_AEKA01000324.1|:c3656-2196|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_C3SEN7|UniRef50_P39160,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1461,1,0.0.0.0,0.6844626967830253
gi|452229518|ref|NZ_AEKA01000025.1|:20962-22422|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P23837|UniRef50_Q8Z7H3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1461,1,2.7.13.3,0.6844626967830253
gi|452232709|ref|NZ_AEKA01000164.1|:c5836-4385|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_A7ZLX7|UniRef50_C6DKE8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1452,2,1.1.1.58,1.3774104683195594
gi|452229529|ref|NZ_AEKA01000036.1|:12948-14384|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_Q83P93|UniRef50_Q4QLL8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1437,1,1.7.2.2,0.6958942240779401
gi|452229518|ref|NZ_AEKA01000025.1|:c24894-23668|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_B6I9K6|UniRef50_Q71YN8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1227,1,3.4.11.4,0.8149959250203749
gi|452239906|ref|NZ_AEKA01000413.1|:682-1899|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39352|UniRef50_P39352,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1218,1,0.0.0.0,0.8210180623973727
gi|452230856|ref|NZ_AEKA01000090.1|:c8122-6803|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39344|UniRef50_P39344,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1320,1,0.0.0.0,0.7575757575757576
gi|452230607|ref|NZ_AEKA01000078.1|:50049-52184|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_unknown|UniRef50_E1WIS2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2136,1,0.0.0.0,0.4681647940074906
gi|452236849|ref|NZ_AEKA01000307.1|:c4194-2044|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_unknown|UniRef50_P39396,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2151,1,0.0.0.0,0.4649000464900047
gi|452230981|ref|NZ_AEKA01000095.1|:6187-8973|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2787,1,2.7.7.7,0.3588087549336204
gi|452230981|ref|NZ_AEKA01000095.1|:6187-8973|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2787,1,2.7.7.7,0.3588087549336204
gi|452229502|ref|NZ_AEKA01000009.1|:c15182-12720|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_unknown|UniRef50_W1DFX7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2463,1,2.7.2.4,0.4060089321965083
gi|452230856|ref|NZ_AEKA01000090.1|:c1548-37|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P68768|UniRef50_A5F5D8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1512,1,3.4.11.1,0.6613756613756614
gi|452232931|ref|NZ_AEKA01000172.1|:8607-10403|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P0AFA3|UniRef50_P0AFA3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1797,1,2.7.13.3,0.5564830272676684
gi|452234633|ref|NZ_AEKA01000229.1|:6090-7862|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P77265|UniRef50_P77265,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1773,1,0.0.0.0,0.5640157924421884
gi|452232403|ref|NZ_AEKA01000153.1|:10916-11821|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_A8AD18|UniRef50_Q83QI5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,906,1,0.0.0.0,1.1037527593818983
gi|452231161|ref|NZ_AEKA01000107.1|:c8027-7074|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P23485|UniRef50_P23485,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,954,1,0.0.0.0,1.0482180293501049
gi|452239906|ref|NZ_AEKA01000413.1|:1896-2834|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39353|UniRef50_P39353,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,939,5,0.0.0.0,5.324813631522897
gi|452229494|ref|NZ_AEKA01000001.1|:c1201-395|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P0AAH9|UniRef50_P36638,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,807,1,0.0.0.0,1.2391573729863692
gi|452230041|ref|NZ_AEKA01000055.1|:c1505-705|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_B7N3G5|UniRef50_B7N3G5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,801,1,0.0.0.0,1.2484394506866416
gi|452229520|ref|NZ_AEKA01000027.1|:26603-27451|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P0AC14|UniRef50_P0AC14,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,849,1,2.5.1.15,1.1778563015312131
gi|452233280|ref|NZ_AEKA01000184.1|:2112-3218|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_Q8X5L9|UniRef50_Q8X5L9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1107,1,3.2.1.4,0.903342366757001
gi|452234299|ref|NZ_AEKA01000218.1|:1649-2731|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_Q0TI47|UniRef50_Q46ZM0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1083,1,0.0.0.0,0.9233610341643583
gi|452229503|ref|NZ_AEKA01000010.1|:3977-5143|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_Q7DBF9|UniRef50_Q47329,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1167,1,1.1.1.22,0.856898029134533
gi|452230856|ref|NZ_AEKA01000090.1|:19665-20855|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39347|UniRef50_P39347,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1191,1,0.0.0.0,0.8396305625524769
gi|452230856|ref|NZ_AEKA01000090.1|:c6736-5738|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P39343|UniRef50_P39343,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,999,1,0.0.0.0,1.001001001001001
gi|452231291|ref|NZ_AEKA01000113.1|:10838-11845|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P75715|UniRef50_P37925,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1008,1,0.0.0.0,0.9920634920634921
gi|452303148|ref|NZ_AEMF01000001.1|:c120812-120174|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_P0ACU3|UniRef50_P0ACU3,root;k_Bacteria,639,1,0.0.0.0,1.5649452269170578
gi|452303148|ref|NZ_AEMF01000001.1|:1493152-1493799|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_A7ZKS2|UniRef50_B2VDR3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter sp. R4-368,648,1,0.0.0.0,1.5432098765432098
gi|452303148|ref|NZ_AEMF01000001.1|:3499937-3500560|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_Q57SB5|UniRef50_O34125,root;k_Bacteria,624,1,3.4.21.92,1.6025641025641026
gi|452303148|ref|NZ_AEMF01000001.1|:1423455-1424021|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_P0AC99|UniRef50_P0AC99,root,567,1,0.0.0.0,1.7636684303350971
gi|452303148|ref|NZ_AEMF01000001.1|:943070-943813|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_A8AFH1|UniRef50_B2K316,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,744,1,0.0.0.0,1.3440860215053763
gi|452303148|ref|NZ_AEMF01000001.1|:746201-747514|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_P21345|UniRef50_P21345,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1314,1,0.0.0.0,0.76103500761035
gi|452303148|ref|NZ_AEMF01000001.1|:3792877-3794868|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_unknown|UniRef50_P33570,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1992,1,2.2.1.1,0.5020080321285141
gi|452303148|ref|NZ_AEMF01000001.1|:3828930-3831803|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_unknown|UniRef50_V0L6T7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2874,1,1.4.4.2,0.34794711203897005
gi|452303148|ref|NZ_AEMF01000001.1|:c3370966-3370067|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_P75826|UniRef50_P75826,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,900,1,0.0.0.0,1.1111111111111112
gi|452303148|ref|NZ_AEMF01000001.1|:c3638530-3637721|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_Q46836|UniRef50_Q46836,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,810,1,3.4.23.43,1.2345679012345678
gi|452303148|ref|NZ_AEMF01000001.1|:3111549-3112589|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_P0AG82|UniRef50_Q87C91,root,1041,1,0.0.0.0,0.9606147934678195
gi|223045079|ref|NZ_ACEP01000031.1|:c27822-24664|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,3159,2,6.1.1.5,0.6331117442228553
gi|522837962|ref|NZ_KE159568.1|:1491619-1492092|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_UPI0003B2F08F|UniRef50_R9J2S6,root;k_Bacteria,474,1,0.0.0.0,2.109704641350211
gi|522837962|ref|NZ_KE159568.1|:1491619-1492092|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_UPI0003B2F08F|UniRef50_R9J2S6,root,474,1,0.0.0.0,2.109704641350211
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria,318,19,0.0.0.0,59.74842767295598
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Chlamydiae;c_Chlamydiia;o_Chlamydiales;f_Chlamydiaceae;g_Chlamydia;s_Chlamydia sp. 2742-308,318,11,0.0.0.0,34.59119496855346
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerotignum;s_Anaerotignum propionicum,318,5,0.0.0.0,15.723270440251572
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root,318,1,0.0.0.0,3.144654088050314
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,318,2,0.0.0.0,6.289308176100628
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis,318,1,0.0.0.0,3.144654088050314
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,204,85,0.0.0.0,416.6666666666667
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root,204,26,0.0.0.0,127.45098039215686
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,204,2,0.0.0.0,9.803921568627452
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria,204,1,0.0.0.0,4.901960784313726
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root;k_Bacteria,231,1,0.0.0.0,4.329004329004329
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root,231,1,0.0.0.0,4.329004329004329
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,231,1,0.0.0.0,4.329004329004329
gi|211596814|ref|NZ_DS264268.1|:65138-65431|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z498|UniRef50_A5Z498,root;k_Bacteria,294,5,0.0.0.0,17.006802721088437
gi|211596814|ref|NZ_DS264268.1|:65138-65431|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z498|UniRef50_A5Z498,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,294,3,0.0.0.0,10.204081632653061
