taxa,uniref90,uniref50,length
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z022,UniRef50_R5S1V7,2172
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHA2,UniRef50_R5PB00,2175
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRE5,UniRef50_F4L121,2175
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWR5,UniRef50_N2AWR5,2526
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6HUI0,2532
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YUH1,UniRef50_R6D7T5,2520
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5U8Y1,2520
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5I254,2544
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AV40,UniRef50_N2AV40,2535
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6XCM7,2535
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DNE8,2517
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZI68,UniRef50_R6SCN4,2517
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEB4,UniRef50_R5GTU4,2517
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6LB41,2517
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5ALN9,2517
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2562
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6X3D7,2556
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ02,UniRef50_F5IXQ2,2556
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_D5EYI2,2571
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DJI1,2568
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AIP5,UniRef50_N2AIP5,2562
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6Y8Z1,2547
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5N2X1,2553
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_T2KHY1,2544
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARF1,UniRef50_G5H5Q6,2553
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2553
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AN11,UniRef50_N2AN11,2553
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NVA6,2478
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2484
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YK79,UniRef50_K5YK79,2478
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZXQ9,UniRef50_K5ZXQ9,2478
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2478
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6XCI5,2487
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYE5,UniRef50_K5YYE5,2484
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2472
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2469
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9H1,UniRef50_A6LBH0,2469
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2472
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GVE5,UniRef50_F2KUQ8,2508
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1J6,UniRef50_K6A1J6,2508
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6L0N6,2505
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6L0N6,2496
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1F5,UniRef50_N2B0J5,2505
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7DWI3,2511
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_N2B0J5,2511
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMX5,UniRef50_R5UW81,2487
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q89ZF1,2490
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2487
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YE48,UniRef50_R6XCI5,2493
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A468,UniRef50_K6A468,2490
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B1G9,UniRef50_A6LB41,2574
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZVF9,UniRef50_K5ZVF9,2694
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2697
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6L7Y4,2694
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YHC2,UniRef50_R6JL22,2700
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4W5,UniRef50_N2B4W5,2700
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6L0N6,2697
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6L0N6,2697
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ADA5,UniRef50_A6LHL8,2673
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5TVB0,2673
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2673
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6WWX1,2688
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6WWX1,2691
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2685
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLW5,UniRef50_X5DG83,2727
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2724
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6E9,UniRef50_A6LHB1,2721
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTJ8,UniRef50_R5DEK6,2733
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6LH72,2733
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_W2C0S0,2733
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLL5,UniRef50_G8UMZ0,2712
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AWK9,UniRef50_R7E3W4,2709
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMZ1,UniRef50_N2AMZ1,2721
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6E9G2,2721
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NMF5,2715
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G2YZY1,2616
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G2YZY1,2616
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2604
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2628
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5F1,UniRef50_R5MFZ9,2625
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5AK03,2589
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6V2A4,2589
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_W6TY93,2577
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2601
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G8UQD0,2592
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2661
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYA2,UniRef50_A6L8P8,2658
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2658
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVK8,UniRef50_R5JC52,2673
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEK9,UniRef50_A6KXE7,2667
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEK9,UniRef50_A6KXE7,2667
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6WJD3,2667
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2643
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_L0G1U9,2640
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_L0G1U9,2637
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AJW4,UniRef50_N2AMZ1,2658
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7JAD9,2658
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AVB7,UniRef50_N2AVB7,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUG3,UniRef50_K6AUG3,2376
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6XEK1,2376
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDD2,UniRef50_R5D9K8,2376
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z8L4,UniRef50_S0GRF1,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRD2,UniRef50_N2AMG6,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z1L9,UniRef50_K5Z1L9,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHN8,UniRef50_R6IJX1,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7JG93,2373
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQ95,UniRef50_R6WLH2,2373
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A828,UniRef50_R6X0W1,2373
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HF92,UniRef50_A6L2C2,2376
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYB9,UniRef50_R5DDI5,2376
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7KSN6,2388
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALR6,UniRef50_R6XEK1,2388
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y2H2,UniRef50_R5LWU6,2388
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6LA21,2385
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBN2,UniRef50_R7A239,2388
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YY58,UniRef50_A6LH11,2388
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1J1,UniRef50_R5V175,2391
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDD7,UniRef50_K5ZDD7,2388
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2382
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDR5,UniRef50_K5ZDR5,2382
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6X6L3,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5CR06,2379
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMG6,UniRef50_N2AMG6,2385
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GKR0,UniRef50_S0GRF1,2382
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B7R4,UniRef50_A6LH11,2382
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6X6U4,2358
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H7T5,UniRef50_R9H7T5,2358
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AL63,UniRef50_K6AL63,2358
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLP8,UniRef50_R6XEK1,2355
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z132,UniRef50_A6L9C1,2358
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G8UI98,2358
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7JF17,2352
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q64NE1,2349
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5D8M7,2352
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AVA9,UniRef50_R7A239,2355
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6I0,UniRef50_K6A6I0,2352
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YM29,UniRef50_R6JQE4,2370
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2370
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7JPX6,2364
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2373
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6XEK1,2373
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4M3,UniRef50_N2B4M3,2361
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G8UME2,2361
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2F3,UniRef50_G8UI98,2361
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GN65,UniRef50_R5NXE3,2361
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AT77,UniRef50_A6L8W8,2364
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2364
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_K6AGR8,2364
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2391
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2439
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6HIU7,2424
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDG3,UniRef50_R6WYF0,2421
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2442
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHV1,UniRef50_K5ZHV1,2445
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NU49,2442
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z849,UniRef50_R7JBQ6,2418
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6LGA7,2418
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_K6APL9,2415
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6JC93,2415
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B7P7,UniRef50_N2B7P7,2418
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZNZ1,UniRef50_R7KEE5,2418
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2466
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7JHQ2,2466
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q8AA39,2463
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_B2RII6,2460
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G0J4A6,2466
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ADD7,UniRef50_R6WYF0,2451
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q8ABY7,UniRef50_Q8ABY7,2445
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AJ83,UniRef50_N2AJ83,2445
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ATH5,UniRef50_K5YK79,2451
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5J6Q8,2451
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YJ12,UniRef50_R6WLH2,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A6L0N6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ADB0,UniRef50_K6ADB0,2400
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7KEE5,2400
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AKC8,UniRef50_N2AKC8,2400
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YIZ7,UniRef50_R6KAA5,2391
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9H7,UniRef50_R5DGG6,2397
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GMY8,UniRef50_S0GMY8,2409
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7B3,UniRef50_R5LWU6,2409
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6WSM0,2406
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5DGG6,2412
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9H7,UniRef50_R5DGG6,2412
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A4Q6,UniRef50_K6A4Q6,2412
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ADB9,UniRef50_R6WRH3,2403
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2403
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5ALN9,2400
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AWL7,UniRef50_K6AWL7,2403
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GRF1,UniRef50_S0GRF1,2403
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AVT9,UniRef50_N2AVT9,2403
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ALD3,UniRef50_N2ALD3,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y6S4,UniRef50_R6XRI3,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z1L2,UniRef50_R6KS64,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHD4,UniRef50_R5IRN9,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YBZ0,UniRef50_K5YBZ0,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y257,UniRef50_Q89ZK3,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYX4,UniRef50_E4T2V6,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZVP3,UniRef50_A6LE98,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZML5,UniRef50_R6AEM1,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYK5,UniRef50_W0EYR0,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARC6,UniRef50_K6ARC6,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BC18,UniRef50_K6ARC6,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YHJ1,UniRef50_R6YTZ6,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YM58,UniRef50_R6WRU2,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y4A2,UniRef50_R6JKL7,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YS37,UniRef50_K5YS37,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YSV9,UniRef50_R6T6Q3,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLD4,UniRef50_R6XYG2,1119
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLD8,UniRef50_D5ESY4,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AVX8,UniRef50_N2AVX8,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLH4,UniRef50_A5FF79,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTU4,UniRef50_R7NR45,1119
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABM8,UniRef50_R7JIP6,1119
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BDY6,UniRef50_N2BDY6,1119
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G8UKX0,1119
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZCJ2,UniRef50_K5ZCJ2,1116
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRN9,UniRef50_K5ZRN9,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z893,UniRef50_A6LBX0,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKW9,UniRef50_R6KS64,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0H0,UniRef50_Q64WI5,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0A5,UniRef50_Q5LH11,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMK4,UniRef50_K5YMK4,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKW9,UniRef50_R6KS64,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B3Z2,UniRef50_Q5LIJ7,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASZ8,UniRef50_N2ASZ8,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z717,UniRef50_Q2FG29,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASK3,UniRef50_F0R249,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDK1,UniRef50_K5ZDK1,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL56,UniRef50_K5ZL56,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKW9,UniRef50_R6KS64,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AHP8,UniRef50_K5Z5G3,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYS2,UniRef50_R7J334,1107
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ALD3,UniRef50_N2ALD3,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ANU8,UniRef50_N2ANU8,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGI3,UniRef50_R6WK75,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4X9,UniRef50_N2B4X9,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WP78,UniRef50_R6NEA9,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_C3QPR8,UniRef50_R5MDK3,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AV85,UniRef50_N2AV85,1113
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKW9,UniRef50_R6KS64,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRN9,UniRef50_K5ZRN9,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1V3,UniRef50_K6A1V3,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWS3,UniRef50_R6ICA9,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKW9,UniRef50_R6KS64,1110
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU09,UniRef50_R6XQM8,1119
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZX34,UniRef50_R7E1I3,1128
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z3I2,UniRef50_K5Z3I2,1128
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHT1,UniRef50_Q9PBC7,1128
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8W0,UniRef50_K6A8W0,1128
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYB5,UniRef50_K5YYB5,1128
