taxa,uniref90,uniref50,length
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZML7,UniRef50_A6LDR3,1686
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUT9,UniRef50_F5J3S3,1683
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LBG5,UniRef50_D7G5T9,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHL1,UniRef50_R6S9F2,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7G0,UniRef50_C3RF92,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YEG1,UniRef50_R6IKG1,1680
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y7V7,UniRef50_K5Y7V7,1680
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0S7,UniRef50_K6A0S7,1680
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AWG5,UniRef50_R6X4K9,1683
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AI11,UniRef50_K6AI11,1683
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUF6,UniRef50_D5ESF1,1692
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDW5,UniRef50_K5ZDW5,1692
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8E5,UniRef50_K5ZWZ8,1692
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZ46,UniRef50_R5RAF8,1695
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B6Q5,UniRef50_R6KII4,1695
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ACG0,UniRef50_K6ACG0,1692
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1W3,UniRef50_K6A1W3,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B1U4,UniRef50_N2B1U4,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU70,UniRef50_Q5LD05,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYM3,UniRef50_K6A1W3,1689
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6XBD7,UniRef50_T2NBI2,1692
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYT7,UniRef50_P49078,1665
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZG30,UniRef50_R5RSG4,1665
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZN07,UniRef50_R5DDM9,1665
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5V9,UniRef50_F0R632,1665
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z8B0,UniRef50_A6LB35,1668
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZNZ4,UniRef50_R6X4K9,1665
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A283,UniRef50_K6A283,1662
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5Z0,UniRef50_K6A5Z0,1662
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVY3,UniRef50_R5UUH3,1662
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6I5,UniRef50_R6UV55,1662
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6I5,UniRef50_R6UV55,1662
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HGH3,UniRef50_D6D3K0,1671
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUS2,UniRef50_K5Y872,1677
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZK27,UniRef50_K5ZK27,1671
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1M3,UniRef50_Q7MWN8,1671
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUS2,UniRef50_K5Y872,1677
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y1X1,UniRef50_R5JV64,1680
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DFF6,UniRef50_Q64TC3,1677
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5FTC1,UniRef50_B0TGI6,1668
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A268,UniRef50_K6A268,1668
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUE6,UniRef50_R5CWL9,1668
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DRE6,UniRef50_Q18JB5,1668
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBU6,UniRef50_A3I1Q9,1668
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZAI5,UniRef50_R6DXL9,1584
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YZ92,UniRef50_A6LCK8,1584
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYL5,UniRef50_K5YYL5,1584
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDN3,UniRef50_R5DHK3,1584
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AX94,UniRef50_N2AX94,1587
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AH75,UniRef50_R5ETA7,1587
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B9G3,UniRef50_N2B9G3,1587
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AHT5,UniRef50_R7PEK0,1584
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZMC1,UniRef50_K5ZMC1,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ACD0,UniRef50_K6ACD0,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BDR9,UniRef50_R7DQG3,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSP9,UniRef50_R6X3B1,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B5E8,UniRef50_R7KGK8,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AP44,UniRef50_R6UXX9,1593
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A944,UniRef50_R5S502,1593
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABB0,UniRef50_R6JJ17,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVN7,UniRef50_R5DFA6,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHH9,UniRef50_N2ALB9,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A812,UniRef50_R5DT39,1596
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZW71,UniRef50_R7PC61,1596
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZG7,UniRef50_R5GET8,1593
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A769,UniRef50_D5EWJ8,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L8N5,UniRef50_Q2S432,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMM5,UniRef50_T0MFY9,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BFE6,UniRef50_R5FRT3,1590
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7J9W2,UniRef50_R5C7B6,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q650D2,UniRef50_I3YIX4,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6Y6R1,UniRef50_R7DI90,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_A5FFH5,1572
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9T8,UniRef50_R6Y850,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AXP6,UniRef50_N2AXP6,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YF70,UniRef50_K5YF70,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8T4,UniRef50_R6CLN7,1569
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBE5,UniRef50_R6XYN5,1572
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZER3,UniRef50_R5MQJ3,1569
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YUK4,UniRef50_F5IUJ1,1578
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5P7,UniRef50_R6AGM3,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTD7,UniRef50_R6HM50,1578
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YY74,UniRef50_K5YY74,1578
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6APB5,UniRef50_K6APB5,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DQZ1,UniRef50_I2EPJ9,1581
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5R5,UniRef50_R5MQJ3,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2D3,UniRef50_R5DCA6,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARG4,UniRef50_K6ARG4,1578
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AUH5,UniRef50_D4VE46,1575
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z0W4,UniRef50_K5Z0W4,1614
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZPL9,UniRef50_R6X3G3,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DDK4,UniRef50_R6X3G3,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZAK8,UniRef50_A6LCN5,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBH0,UniRef50_R6WQS4,1617
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZAZ3,UniRef50_R7ENU3,1617
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YAD2,UniRef50_K5YAD2,1614
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B330,UniRef50_N2B330,1614
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B1K4,UniRef50_R6Y1M6,1614
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEH7,UniRef50_N2ALB9,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRI4,UniRef50_K5ZRI4,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AW93,UniRef50_K5ZA39,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVV0,UniRef50_R7JCW3,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZD15,UniRef50_Q8A1F9,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B6T0,UniRef50_N2B6T0,1611
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ALB9,UniRef50_N2ALB9,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AXX6,UniRef50_R5RR21,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZA39,UniRef50_K5ZA39,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZP30,UniRef50_R5LZJ6,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTH3,UniRef50_K5ZTH3,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYD5,UniRef50_R6DIC5,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B6P7,UniRef50_R6ZPB5,1617
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZIF0,UniRef50_K5ZIF0,1617
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y7Z7,UniRef50_K5Y7Z7,1617
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYV9,UniRef50_N2AYV9,1620
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B6K9,UniRef50_R7JCW3,1617
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I3YIX4,UniRef50_I3YIX4,1602
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AEI2,UniRef50_E4T1P1,1602
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLZ9,UniRef50_R6Y5S7,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z839,UniRef50_Q8AAG5,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A3W4,UniRef50_F9D4V3,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1D2,UniRef50_R5V221,1602
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCU2,UniRef50_Q64WH8,1602
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUE8,UniRef50_K5ZUE8,1602
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDT3,UniRef50_R6ID69,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A812,UniRef50_R5DT39,1596
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BIQ9,UniRef50_A6L717,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IIS7,UniRef50_R6S9D4,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCU2,UniRef50_Q64WH8,1599
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AX75,UniRef50_K6AX75,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZS47,UniRef50_K5ZS47,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRT6,UniRef50_E6SNZ0,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUL2,UniRef50_R5DIK6,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A174,UniRef50_R7ER62,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q5L7N5,UniRef50_Q8D1X9,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WQF7,UniRef50_Q8UEY5,1605
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YM68,UniRef50_K5YM68,1605
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWI5,UniRef50_N2AWI5,1605
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZV25,UniRef50_N2AYV9,1608
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2APJ0,UniRef50_R6VJ52,1605
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3150
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NRT0,3150
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_K5YSY1,3147
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_F4C4J4,3144
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6Y3P6,3144
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NUN6,3153
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEA4,UniRef50_K5ZEA4,3150
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3138
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_UPI000369EC9E,3141
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_K6A1I3,3138
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5AW16,3135
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_K6A1I3,3138
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_X5DV24,3141
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G8UL18,3141
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5RYW7,3141
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3168
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3168
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6CZI2,3168
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALS7,UniRef50_K6ALS7,3171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7ABT7,3171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A3S9,UniRef50_R5D966,3159
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A243,UniRef50_R7NUN6,3159
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6DA00,3159
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3156
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3162
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_K5ZT48,3162
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_UPI00046FF5F9,3162
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y9A7,UniRef50_K5Y9A7,3162
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_E6SR52,3099
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YHB1,UniRef50_R7P0G6,3099
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3096
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1V4,UniRef50_R5UHR7,3105
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z0A5,UniRef50_W0EM85,3108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_L1NKN4,3105
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5LT45,3087
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_C7PBK8,3093
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUK0,UniRef50_K6AUK0,3084
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_UPI000470B2E1,3093
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3093
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZIB9,UniRef50_K5YYR9,3126
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7E8U3,3126
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6DCV2,3126
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_E4T5Y9,3126
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6WSL9,3135
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALT3,UniRef50_K6ALT3,3132
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_C6VZN5,3126
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_UPI0004766E14,3111
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3114
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_UPI00031DF7C6,3108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3108
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3117
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A015R161,UniRef50_A6L8Z5,3114
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6YF37,3180
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3243
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7J5U1,3258
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6X9,UniRef50_Q8A5X9,3243
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A3R9,UniRef50_R5SP00,3237
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5RE42,3273
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7KKM0,3273
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTW4,UniRef50_R6WPJ6,3264
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5U6,UniRef50_R6L6V9,3234
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABM3,UniRef50_R6D531,3234
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3225
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3228
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHC5,UniRef50_K5ZHC5,3237
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_UPI00037D6D83,3234
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_F9Z9F5,3291
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YR74,UniRef50_K5YR74,3291
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3288
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A702,UniRef50_K6A702,3288
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_N2BBJ2,3288
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7ANL5,3297
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTD3,UniRef50_K5ZTD3,3291
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTD3,UniRef50_K5ZTD3,3291
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AIQ2,UniRef50_N2AIQ2,3279
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3282
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AHA0,UniRef50_K5ZPH1,3279
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B1F9,UniRef50_W6TQM2,3276
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9D2,UniRef50_K6A9D2,3288
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARQ5,UniRef50_N2BBJ2,3285
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R5RE42,3201
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B0Z3,UniRef50_N2B0Z3,3204
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6FGA3,3201
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_W4PEG5,3198
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y8F0,UniRef50_K5Y8F0,3207
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B988,UniRef50_R9I323,3207
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGJ4,UniRef50_R6Y6Q1,3204
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZVA3,UniRef50_K5ZVA3,3186
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3186
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B405,UniRef50_N2B405,3183
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3195
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6X774,3189
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3219
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YM72,UniRef50_K5YM72,3219
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NTP3,3219
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYH3,UniRef50_R5S2H5,3225
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R6FGA3,3222
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AQ86,UniRef50_R6GAY2,3213
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3213
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARJ3,UniRef50_K6ARJ3,3210
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_R7NVN1,3216
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,3216
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HFQ5,UniRef50_D9RX34,2847
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2853
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_W4PS81,2841
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AS70,UniRef50_N2AS70,2841
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZX45,UniRef50_K5ZX45,2859
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_U5QA11,2865
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2APS6,UniRef50_N2APS6,2856
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q8A8M0,2853
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2832
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,2832
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_N2B205,2832
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B5C6,UniRef50_N2B5C6,2823
