GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|522837947|ref|NZ_KE159513.1|:505991-507937|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZKZ9|UniRef50_R6V6K6,unclassified,1947,6,0.0.0.0,3.081664098613251
gi|522837960|ref|NZ_KE159526.1|:35636-37258|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AYU0|UniRef50_K5YM21,unclassified,1623,5,0.0.0.0,3.0807147258163896
gi|498503065|ref|NZ_KB822571.1|:c6060039-6058741|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZKY1|UniRef50_A0M3K8,unclassified,1299,4,2.8.4.4,3.079291762894534
gi|410101287|ref|NZ_JH976473.1|:c571814-570516|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AGN3|UniRef50_K6AGN3,unclassified,1299,4,0.0.0.0,3.079291762894534
gi|522837947|ref|NZ_KE159513.1|:c2127536-2126562|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A195|UniRef50_I0KBI5,unclassified,975,3,0.0.0.0,3.076923076923077
gi|498503065|ref|NZ_KB822571.1|:c1470949-1469975|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A8H5|UniRef50_R7J4K9,unclassified,975,3,0.0.0.0,3.076923076923077
gi|483984517|ref|NZ_KB892637.1|:c561123-560473|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000476E6EB|UniRef50_R6NCS4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,651,2,0.0.0.0,3.0721966205837172
gi|544768707|ref|NZ_ASZV01000010.1|:c179715-179065|1235457|g__Ralstonia.s__Ralstonia_sp_AU12_08|UniRef90_S9RYJ4|UniRef50_S9RYJ4,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ralstonia;s_Ralstonia insidiosa,651,2,0.0.0.0,3.0721966205837172
gi|393777417|ref|NZ_AKCV01000025.1|:c186834-186184|795666|g__Ralstonia.s__Ralstonia_sp_PBA|UniRef90_I9W3E7|UniRef50_I9W3E7,root;k_Bacteria;p_Proteobacteria,651,2,0.0.0.0,3.0721966205837172
gi|522837947|ref|NZ_KE159513.1|:c28213-26912|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y508|UniRef50_E4T3P3,unclassified,1302,4,0.0.0.0,3.0721966205837172
gi|498503065|ref|NZ_KB822571.1|:c3596247-3594292|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_U5Q855,unclassified,1956,6,5.99.1.3,3.067484662576687
gi|498503065|ref|NZ_KB822571.1|:c5622713-5620428|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R7ESL0,unclassified,2286,7,0.0.0.0,3.062117235345582
gi|498503065|ref|NZ_KB822571.1|:c459937-459611|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A106|UniRef50_D1YYM8,unclassified,327,1,0.0.0.0,3.058103975535168
gi|498503065|ref|NZ_KB822571.1|:5654242-5654568|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZGT0|UniRef50_R5IBD0,unclassified,327,1,0.0.0.0,3.058103975535168
gi|386022942|ref|NC_017534.1|:2136756-2137082|1747|g__Propionibacterium.s__Propionibacterium_acnes|UniRef90_F9Z0G0|UniRef50_G8VBM5,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Cutibacterium acnes,327,1,0.0.0.0,3.058103975535168
gi|522837956|ref|NZ_KE159522.1|:c107653-107327|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AA39|UniRef50_K6AA39,unclassified,327,1,0.0.0.0,3.058103975535168
gi|410101285|ref|NZ_JH976471.1|:c1694430-1694104|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DF72|UniRef50_R7JM84,unclassified,327,1,0.0.0.0,3.058103975535168
gi|211596892|ref|NZ_DS264346.1|:c2044-1718|33039|g__Blautia.s__Ruminococcus_torques|UniRef90_A5KMC2|UniRef50_A5KMC2,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,327,1,0.0.0.0,3.058103975535168
gi|211596892|ref|NZ_DS264346.1|:c2044-1718|33039|g__Blautia.s__Ruminococcus_torques|UniRef90_A5KMC2|UniRef50_A5KMC2,root;k_Bacteria,327,1,0.0.0.0,3.058103975535168
gi|498503065|ref|NZ_KB822571.1|:c1651419-1649131|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B983|UniRef50_R5YX78,unclassified,2289,7,0.0.0.0,3.058103975535168
gi|211596892|ref|NZ_DS264346.1|:c2044-1718|33039|g__Blautia.s__Ruminococcus_torques|UniRef90_A5KMC2|UniRef50_A5KMC2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,327,1,0.0.0.0,3.058103975535168
gi|410101286|ref|NZ_JH976472.1|:c1198081-1197755|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZVQ3|UniRef50_K5ZVQ3,unclassified,327,1,0.0.0.0,3.058103975535168
gi|410101287|ref|NZ_JH976473.1|:c412968-411988|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q8A624,unclassified,981,3,2.7.1.11,3.058103975535168
gi|410101285|ref|NZ_JH976471.1|:c1529942-1529289|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZPP5|UniRef50_Q7MU65,unclassified,654,2,0.0.0.0,3.058103975535168
gi|498503065|ref|NZ_KB822571.1|:3665726-3669331|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AGP0|UniRef50_R5M7M4,unclassified,3606,11,0.0.0.0,3.050471436494731
gi|490138742|ref|NZ_KB822570.1|:c15634-14651|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z4U8|UniRef50_B8D1K5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium scatologenes,984,3,2.7.1.11,3.048780487804878
gi|490134789|ref|NZ_KB822565.1|:c980311-978344|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFU5|UniRef50_R6QGU6,unclassified,1968,6,1.17.7.4,3.048780487804878
gi|498503065|ref|NZ_KB822571.1|:4088014-4089654|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LIG0|UniRef50_A1WZJ2,unclassified,1641,5,0.0.0.0,3.0469226081657528
gi|555546126|ref|NZ_KI530573.1|:683058-684698|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QHF0|UniRef50_A1WZJ2,unclassified,1641,5,0.0.0.0,3.0469226081657528
gi|498503065|ref|NZ_KB822571.1|:c549202-547886|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A0U5|UniRef50_R5DEJ3,unclassified,1317,4,0.0.0.0,3.0372057706909645
gi|490136654|ref|NZ_KB822566.1|:767921-769897|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZK22|UniRef50_R5AIB9,unclassified,1977,6,0.0.0.0,3.0349013657056143
gi|522837954|ref|NZ_KE159520.1|:1282738-1286364|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R6FGU3,unclassified,3627,11,0.0.0.0,3.032809484422388
gi|211596885|ref|NZ_DS264339.1|:4513-4842|40520|g__Blautia.s__Ruminococcus_obeum|UniRef90_A5ZQM3|UniRef50_L0CZD0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae,330,1,0.0.0.0,3.0303030303030303
gi|335041404|ref|NZ_AFCE01000217.1|:714-1043|296745|g__Caldalkalibacillus.s__Caldalkalibacillus_thermarum|UniRef90_F5LB77|UniRef50_H6R3P8,root;k_Bacteria,330,1,0.0.0.0,3.0303030303030303
gi|211596885|ref|NZ_DS264339.1|:4513-4842|40520|g__Blautia.s__Ruminococcus_obeum|UniRef90_A5ZQM3|UniRef50_L0CZD0,unclassified,330,1,0.0.0.0,3.0303030303030303
gi|498503065|ref|NZ_KB822571.1|:3232276-3232605|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L255|UniRef50_A6L255,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,330,1,0.0.0.0,3.0303030303030303
gi|187730020|ref|NC_010658.1|:1134069-1134398|621|g__Shigella.s__Shigella_boydii|UniRef90_A7ZNH9|UniRef50_A7ZNH9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,330,1,0.0.0.0,3.0303030303030303
gi|483984517|ref|NZ_KB892637.1|:c122476-122147|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000369F5DA|UniRef50_R6VIA2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,330,1,0.0.0.0,3.0303030303030303
gi|211596885|ref|NZ_DS264339.1|:4513-4842|40520|g__Blautia.s__Ruminococcus_obeum|UniRef90_A5ZQM3|UniRef50_L0CZD0,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,330,1,0.0.0.0,3.0303030303030303
gi|483984714|ref|NZ_KB892660.1|:268868-269197|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036729CD|UniRef50_UPI00036729CD,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,330,1,0.0.0.0,3.0303030303030303
gi|498503065|ref|NZ_KB822571.1|:c1777620-1775305|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R6HXC8,unclassified,2316,7,0.0.0.0,3.0224525043177897
gi|498503065|ref|NZ_KB822571.1|:c1264213-1263221|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG5|UniRef50_A6LEG5,unclassified,993,3,2.7.7.6,3.0211480362537766
gi|118392258|ref|XM_001028745.1||5911|g__Tetrahymena.s__Tetrahymena_thermophila|UniRef90_UPI00006D0B5F|UniRef50_UPI00006D0B5F,unclassified,993,3,0.0.0.0,3.0211480362537766
gi|512436187|ref|NZ_KE159475.1|:142665-144320|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_D4VKI7|UniRef50_R6D207,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1656,5,0.0.0.0,3.0193236714975846
gi|555546126|ref|NZ_KI530573.1|:c105010-103685|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QGW5|UniRef50_V2QGW5,unclassified,1326,4,0.0.0.0,3.0165912518853695
gi|498503065|ref|NZ_KB822571.1|:296233-299219|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_UPI00031DF7C6,unclassified,2987,9,0.0.0.0,3.013056578506863
gi|498503065|ref|NZ_KB822571.1|:977145-978140|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZZX3|UniRef50_Q7UQD2,unclassified,996,3,0.0.0.0,3.0120481927710845
gi|522837954|ref|NZ_KE159520.1|:c322418-319098|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZPH1|UniRef50_K5ZPH1,unclassified,3321,10,0.0.0.0,3.011141222523336
gi|410101288|ref|NZ_JH976474.1|:c523213-522215|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_B2UQ72,unclassified,999,3,0.0.0.0,3.003003003003003
gi|508605261|ref|NC_019425.2|:3352812-3353144|2751|g__Carnobacterium.s__Carnobacterium_maltaromaticum|UniRef90_K8EDY4|UniRef50_F2M801,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,333,1,0.0.0.0,3.003003003003003
gi|498503065|ref|NZ_KB822571.1|:5915360-5916358|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_B2UQ72,unclassified,999,3,0.0.0.0,3.003003003003003
gi|563205678|gb|AYWX01000002.1|:c3476-3144|1287085|g__Mesorhizobium.s__Mesorhizobium_loti|UniRef90_E8T9P4|UniRef50_B8EL88,unclassified,333,1,0.0.0.0,3.003003003003003
gi|410101288|ref|NZ_JH976474.1|:791736-793733|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R6M6L8,unclassified,1998,6,0.0.0.0,3.003003003003003
gi|522837947|ref|NZ_KE159513.1|:227843-228841|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYN5|UniRef50_R6ZRE4,unclassified,999,3,0.0.0.0,3.003003003003003
gi|498503065|ref|NZ_KB822571.1|:c1743657-1741657|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AUS7|UniRef50_R5VC92,unclassified,2001,6,0.0.0.0,2.9985007496251876
gi|498503065|ref|NZ_KB822571.1|:c4378066-4376732|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_B2RKJ1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii,1335,4,0.0.0.0,2.9962546816479403
gi|498503065|ref|NZ_KB822571.1|:c6054846-6053845|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZKY6|UniRef50_A6LAK1,unclassified,1002,3,0.0.0.0,2.9940119760479043
gi|498503065|ref|NZ_KB822571.1|:85156-86157|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q59199|UniRef50_P22513,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Riemerella;s_Riemerella anatipestifer,1002,3,1.2.1.12,2.9940119760479043
gi|498503065|ref|NZ_KB822571.1|:85156-86157|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q59199|UniRef50_P22513,unclassified,1002,3,1.2.1.12,2.9940119760479043
gi|522837947|ref|NZ_KE159513.1|:c1409018-1408017|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZJY9|UniRef50_R6VPD1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,1002,3,0.0.0.0,2.9940119760479043
gi|490137351|ref|NZ_KB822567.1|:c248407-246737|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZD87|UniRef50_R6BDT2,unclassified,1671,5,0.0.0.0,2.9922202274087373
gi|498503065|ref|NZ_KB822571.1|:c4824017-4821678|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R5UPE4,unclassified,2340,7,0.0.0.0,2.9914529914529915
gi|522837954|ref|NZ_KE159520.1|:485471-486139|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B119|UniRef50_N2B119,unclassified,669,2,0.0.0.0,2.9895366218236172
gi|522837955|ref|NZ_KE159521.1|:13513-14181|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZP14|UniRef50_R7LBY5,unclassified,669,2,0.0.0.0,2.9895366218236172
gi|498503065|ref|NZ_KB822571.1|:315837-316505|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZP14|UniRef50_R7LBY5,unclassified,669,2,0.0.0.0,2.9895366218236172
gi|522837953|ref|NZ_KE159519.1|:c854670-853666|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AHM5|UniRef50_R5C7M0,unclassified,1005,3,0.0.0.0,2.985074626865672
gi|498503065|ref|NZ_KB822571.1|:2048438-2049778|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2AZB4|UniRef50_W0F395,unclassified,1341,4,0.0.0.0,2.982848620432513
gi|522837954|ref|NZ_KE159520.1|:c855296-853956|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B2L9|UniRef50_C6W2X7,unclassified,1341,4,0.0.0.0,2.982848620432513
gi|498503065|ref|NZ_KB822571.1|:c5549526-5547178|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_Q64NE1,unclassified,2349,7,3.2.1.52,2.979991485738612
gi|498503065|ref|NZ_KB822571.1|:4492797-4496489|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,unclassified,3693,11,0.0.0.0,2.9786081776333604
gi|490138457|ref|NZ_KB822569.1|:c9358-9023|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEH0|UniRef50_R7MPS8,unclassified,336,1,3.5.4.19,2.976190476190476
gi|483984529|ref|NZ_KB892638.1|:c236590-235247|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037F4CA1|UniRef50_R6VIK5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1344,4,6.3.4.19,2.976190476190476
gi|522837954|ref|NZ_KE159520.1|:c994070-993735|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AU79|UniRef50_F9D2T3,unclassified,336,1,0.0.0.0,2.976190476190476
gi|522837947|ref|NZ_KE159513.1|:2096480-2097151|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AK38|UniRef50_Q5LFY0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,672,2,0.0.0.0,2.976190476190476
gi|522837947|ref|NZ_KE159513.1|:c234707-231345|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZBF8|UniRef50_K5ZBF8,unclassified,3363,10,0.0.0.0,2.9735355337496285
gi|498503065|ref|NZ_KB822571.1|:2766763-2767773|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LFQ5|UniRef50_R5KHY4,unclassified,1011,3,0.0.0.0,2.967359050445104
gi|394748350|ref|NZ_JH594425.1|:c2164164-2163154|1112216|g__Sphingomonas.s__Sphingomonas_sp_PAMC_26617|UniRef90_A0A031I0U2|UniRef50_P29933,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas,1011,3,0.0.0.0,2.967359050445104
gi|483984517|ref|NZ_KB892637.1|:c77375-76365|33035|g__Blautia.s__Blautia_producta|UniRef90_D4LPL3|UniRef50_O05389,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1011,3,0.0.0.0,2.967359050445104
gi|498503065|ref|NZ_KB822571.1|:2951446-2952456|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZM17|UniRef50_K6AA73,unclassified,1011,3,0.0.0.0,2.967359050445104
gi|498503065|ref|NZ_KB822571.1|:c2342997-2341648|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A434|UniRef50_R6JI98,unclassified,1350,4,0.0.0.0,2.962962962962963
gi|381397421|ref|NZ_AJGR01000118.1|:9557-10231|36807|g__Microbacterium.s__Microbacterium_laevaniformans|UniRef90_A0A011U3G1|UniRef50_A0A011U3G1,unclassified,675,2,0.0.0.0,2.962962962962963
gi|498503065|ref|NZ_KB822571.1|:2961091-2963790|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B4W5|UniRef50_N2B4W5,unclassified,2700,8,0.0.0.0,2.962962962962963
gi|498503065|ref|NZ_KB822571.1|:c4722454-4719077|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_A6L997,unclassified,3378,10,0.0.0.0,2.960331557134399
gi|483984738|ref|NZ_KB892663.1|:c21556-20543|33035|g__Blautia.s__Blautia_producta|UniRef90_R6RT71|UniRef50_Q9RU74,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1014,3,1.1.1.86,2.9585798816568047
gi|47093688|ref|NZ_AADR01000045.1|:2443-2781|1639|g__Listeria.s__Listeria_monocytogenes|UniRef90_L0CZD0|UniRef50_L0CZD0,unclassified,339,1,0.0.0.0,2.949852507374631
gi|423680240|ref|NZ_JH636050.1|:c3277061-3276723|1402|g__Bacillus.s__Bacillus_licheniformis|UniRef90_L0CZD0|UniRef50_L0CZD0,root;k_Bacteria,339,1,0.0.0.0,2.949852507374631
gi|258614042|ref|NZ_GG700633.1|:c174235-173897|157688|g__Leptotrichia.s__Leptotrichia_hofstadii|UniRef90_C9MZ31|UniRef50_C9MZ32,root;k_Bacteria;p_Fusobacteria;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Leptotrichia,339,1,0.0.0.0,2.949852507374631
gi|483722481|ref|NZ_KB889752.1|:3539850-3540188|1132442|g__Bacillus.s__Bacillus_sp_37MA|UniRef90_L0CZD0|UniRef50_L0CZD0,unclassified,339,1,0.0.0.0,2.949852507374631
gi|223667599|ref|NZ_DS264419.1|:138597-138935|88431|g__Dorea.s__Dorea_longicatena|UniRef90_UPI0001FABDB5|UniRef50_F5XS62,root;k_Bacteria,339,1,0.0.0.0,2.949852507374631
gi|498503065|ref|NZ_KB822571.1|:4487455-4488132|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XB56|UniRef50_U5Q4L5,unclassified,678,2,0.0.0.0,2.949852507374631
gi|490150767|ref|NZ_KB822405.1|:c144490-144152|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_R0GDK8|UniRef50_R4Q4N3,unclassified,339,1,0.0.0.0,2.949852507374631
gi|498503065|ref|NZ_KB822571.1|:c3936934-3935579|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZTT4|UniRef50_K5ZTT4,unclassified,1356,4,0.0.0.0,2.949852507374631
gi|498503065|ref|NZ_KB822571.1|:5912991-5913668|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZI60|UniRef50_C6XSZ9,unclassified,678,2,0.0.0.0,2.949852507374631
gi|410101288|ref|NZ_JH976474.1|:c527477-526800|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZI60|UniRef50_C6XSZ9,unclassified,678,2,0.0.0.0,2.949852507374631
gi|498503065|ref|NZ_KB822571.1|:6321709-6323403|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z5V5|UniRef50_A6LAG6,unclassified,1695,5,0.0.0.0,2.949852507374631
gi|483722481|ref|NZ_KB889752.1|:3539850-3540188|1132442|g__Bacillus.s__Bacillus_sp_37MA|UniRef90_L0CZD0|UniRef50_L0CZD0,root;k_Bacteria,339,1,0.0.0.0,2.949852507374631
gi|223667599|ref|NZ_DS264419.1|:138597-138935|88431|g__Dorea.s__Dorea_longicatena|UniRef90_UPI0001FABDB5|UniRef50_F5XS62,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus thuringiensis,339,1,0.0.0.0,2.949852507374631
gi|555554272|ref|NZ_KI530591.1|:c59641-57605|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q947|UniRef50_V2Q947,unclassified,2037,6,0.0.0.0,2.9455081001472756
gi|490136654|ref|NZ_KB822566.1|:529185-530204|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9D3|UniRef50_Q5FLZ3,unclassified,1020,3,2.3.1.234,2.941176470588235
gi|487402897|ref|NZ_AQCB01000275.1|:c340-1|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_N4SQ85,unclassified,340,1,0.0.0.0,2.941176470588235
gi|483984714|ref|NZ_KB892660.1|:c181670-180651|33035|g__Blautia.s__Blautia_producta|UniRef90_R6PFB6|UniRef50_P0C0G7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1020,3,0.0.0.0,2.941176470588235
gi|410101291|ref|NZ_JH976477.1|:146645-149704|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_F7LLG3,unclassified,3060,9,0.0.0.0,2.941176470588235
gi|410101288|ref|NZ_JH976474.1|:c555231-552511|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R6E9G2,unclassified,2721,8,2.7.9.1,2.940095553105476
gi|498503065|ref|NZ_KB822571.1|:c6596024-6595344|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5D9R1|UniRef50_R4PL29,unclassified,681,2,0.0.0.0,2.936857562408223
gi|483984529|ref|NZ_KB892638.1|:c66538-65858|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036BBF3B|UniRef50_L7VQZ8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,681,2,0.0.0.0,2.936857562408223
gi|498503065|ref|NZ_KB822571.1|:c898995-897634|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZZP7|UniRef50_Q64ZY8,unclassified,1362,4,0.0.0.0,2.936857562408223
gi|498503065|ref|NZ_KB822571.1|:4537161-4538522|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2ARW2|UniRef50_K6A1Q9,unclassified,1362,4,0.0.0.0,2.936857562408223
gi|483984660|ref|NZ_KB892654.1|:c54429-53749|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036C9600|UniRef50_R6RI05,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,681,2,0.0.0.0,2.936857562408223
gi|410101291|ref|NZ_JH976477.1|:c102094-100052|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUH4|UniRef50_R6KML9,unclassified,2043,6,0.0.0.0,2.936857562408223
gi|555552016|ref|NZ_KI530588.1|:47561-48922|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q921|UniRef50_D3PD23,unclassified,1362,4,5.3.1.9,2.936857562408223
gi|498503065|ref|NZ_KB822571.1|:4978775-4979797|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZAH9|UniRef50_R6IRX6,unclassified,1023,3,0.0.0.0,2.932551319648094
gi|522837947|ref|NZ_KE159513.1|:605896-606918|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YFG3|UniRef50_R5KKZ6,unclassified,1023,3,0.0.0.0,2.932551319648094
