taxa,uniref90,uniref50,length
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUN8,UniRef50_A6L8G1,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HNK1,UniRef50_R6RX96,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZP8,UniRef50_T2ND92,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEC5,UniRef50_A6L752,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZI95,UniRef50_Q04PD9,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z549,UniRef50_R6YW11,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUJ4,UniRef50_R5D835,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H7S6,UniRef50_Q8ABU3,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZ95,UniRef50_Q8ABU3,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUC0,UniRef50_R6X739,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AW29,UniRef50_N2AW29,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AML7,UniRef50_R6V1Y5,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRE6,UniRef50_K5ZRE6,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GQN5,UniRef50_R6MYZ9,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y5W0,UniRef50_K5Y5W0,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5D923,UniRef50_F4KMW4,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5H6,UniRef50_K6A5H6,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z6H6,UniRef50_K5Z6H6,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YS73,UniRef50_B2RME3,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZW79,UniRef50_R6INX9,1038
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMN7,UniRef50_N2AMN7,1041
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUK5,UniRef50_R7J924,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YHB7,UniRef50_K5YHB7,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLR0,UniRef50_K5ZLR0,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZR0,UniRef50_C6X363,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6UYJ3,UniRef50_R6JH72,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYR0,UniRef50_N2AYR0,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWQ5,UniRef50_B2RMI0,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z1U6,UniRef50_R5S521,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B533,UniRef50_N2B533,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYR9,UniRef50_K5ZYR9,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZH25,UniRef50_K5ZH25,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A254,UniRef50_A6LFR8,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU51,UniRef50_R5IQC5,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AQ51,UniRef50_K6AQ51,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z4A6,UniRef50_R6DDI8,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUT2,UniRef50_E1YX60,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YZE7,UniRef50_E6RKB9,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y5U7,UniRef50_G2I7J6,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7R0,UniRef50_K5Z7R0,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZN88,UniRef50_Q8KDC4,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YB83,UniRef50_K5YB83,1032
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AL33,UniRef50_K5Z6H6,1035
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L8C4,UniRef50_Q04IA2,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BAW4,UniRef50_N2BAW4,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRN8,UniRef50_R5DFU4,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D3N6,UniRef50_Q0SP63,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D3N6,UniRef50_Q0SP63,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYQ6,UniRef50_R6X091,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZB47,UniRef50_K5ZB47,1347
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DBG0,UniRef50_Q54J34,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YK60,UniRef50_E4T5H8,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1S9,UniRef50_K6A1S9,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1D7,UniRef50_K6A1D7,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZA43,UniRef50_R6XAU5,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z487,UniRef50_R5RQA6,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5G1,UniRef50_K5Z5G1,1344
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HXJ5,UniRef50_C6IQ86,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A434,UniRef50_R6JI98,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHQ6,UniRef50_E1WWH6,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6APY0,UniRef50_R6E1I6,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZG42,UniRef50_R6JI98,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YSK2,UniRef50_F0R411,1350
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZT9,UniRef50_R6L5R2,1347
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y542,UniRef50_R7D108,1347
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IAK7,UniRef50_X2HBM4,1347
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6XY81,UniRef50_R7EI38,1347
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AP30,UniRef50_R6WZR6,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A680,UniRef50_T2N7U8,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WTJ5,UniRef50_Q64Z15,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y486,UniRef50_G8UJ00,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A022,UniRef50_R6YBT5,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYG6,UniRef50_R5WAQ8,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5Q7,UniRef50_A4X116,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5U4F7,UniRef50_R5U4F7,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRG5,UniRef50_R5PGW4,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6Y8V1,UniRef50_B2RKJ1,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_B2RKJ1,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DCM6,UniRef50_B2RIE9,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WMY5,UniRef50_R5Y371,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1C7,UniRef50_R6M991,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7EAT3,UniRef50_R7EAT3,1338
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AI16,UniRef50_R5U4B9,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A272,UniRef50_K6A272,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X4I3,UniRef50_R5VG84,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLK7,UniRef50_R5IIX9,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YFF9,UniRef50_D2V9M3,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ91,UniRef50_R5DH46,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AI16,UniRef50_R5U4B9,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z475,UniRef50_C6X591,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSD9,UniRef50_C6X5I6,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B2L9,UniRef50_C6W2X7,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZB4,UniRef50_W0F395,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z475,UniRef50_C6X591,1341
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUP3,UniRef50_G8UPW5,1365
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQR9,UniRef50_D5H9Z4,1365
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LH07,UniRef50_Q9V150,1365
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLG1,UniRef50_C7XAX8,1365
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AEJ6,UniRef50_R5UUP0,1365
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQP8,UniRef50_I0KBC7,1362
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZFU0,UniRef50_Q64ZY8,1362
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AYR2,UniRef50_B6YRK2,1362
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKV9,UniRef50_R7JQW3,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ARW2,UniRef50_K6A1Q9,1362
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZP7,UniRef50_Q64ZY8,1362
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLL9,UniRef50_D0TB92,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9B9,UniRef50_B3ES11,1371
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSC5,UniRef50_R5RIY3,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6APS5,UniRef50_R7PBK8,1371
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YA99,UniRef50_D6CWU9,1371
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6CZS6,UniRef50_R6MQF6,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A712,UniRef50_R7NJF0,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1Q9,UniRef50_K6A1Q9,1365
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZE89,UniRef50_R6XES2,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUZ6,UniRef50_R7JC22,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZB9,UniRef50_N2AZB9,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUZ6,UniRef50_R7JC22,1368
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGI2,UniRef50_E4T0F1,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z8E5,UniRef50_C2FRY7,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0Z9,UniRef50_D5H9Z4,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_UPI000372F94C,UniRef50_F5XA48,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTS2,UniRef50_R7JF61,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASK8,UniRef50_N2ASK8,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZCI8,UniRef50_A6L743,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A016KEP6,UniRef50_F5XA48,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GSW3,UniRef50_R6DE90,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABB5,UniRef50_Q7MW80,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLN6,UniRef50_R6E1I6,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A963,UniRef50_R6HHQ8,1353
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8I1,UniRef50_K6A8I1,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AVE0,UniRef50_N2AVE0,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTY4,UniRef50_R5DPA6,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AKX0,UniRef50_K6AKX0,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A016KEP6,UniRef50_F5XA48,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9Y9,UniRef50_K5Z9Y9,1359
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A015Q4W3,UniRef50_R5TUG8,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YU21,UniRef50_K5YU21,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ36,UniRef50_J9R6J8,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9H2,UniRef50_K6A4J7,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASF7,UniRef50_K6A4J7,1356
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEU6,UniRef50_Q8A255,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z4X8,UniRef50_K5Z4X8,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGT6,UniRef50_K5ZGT6,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YE53,UniRef50_A6LA17,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q8A525,UniRef50_Q8A525,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDF9,UniRef50_K5ZDF9,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B761,UniRef50_G5H7S1,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y089,UniRef50_R6ZAE5,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMA0,UniRef50_R6IJV2,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X2S7,UniRef50_Q7MUW1,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5XZX2,UniRef50_F9Z819,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMA8,UniRef50_R6X333,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5Y6,UniRef50_E4TVT5,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YC91,UniRef50_R5DMU2,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMA0,UniRef50_R6IJV2,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z185,UniRef50_W0ERH8,1311
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y884,UniRef50_R7DFH9,1311
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRH8,UniRef50_R7KLA8,1311
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YUC6,UniRef50_B2RK67,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZY93,UniRef50_R7A9B4,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YBB1,UniRef50_L0JAA7,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B5M5,UniRef50_N2B5M5,1311
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZT98,UniRef50_K5ZT98,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L9Y3,UniRef50_Q8ABX1,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWK6,UniRef50_K5ZDF9,1308
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBD2,UniRef50_R6KR18,1311
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YSX7,UniRef50_A6L893,1311
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B051,UniRef50_D6D338,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWR0,UniRef50_R6KLW7,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D4VSU5,UniRef50_F0R4T0,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZP5,UniRef50_R6SJV5,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y4Z2,UniRef50_K5Y4Z2,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WPT3,UniRef50_P76085,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMZ7,UniRef50_R7EVE7,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H7I1,UniRef50_D6D338,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGN3,UniRef50_K6AGN3,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZP61,UniRef50_K5ZP61,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZA5,UniRef50_R6X5G2,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G6AE81,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YNC4,UniRef50_R6BFD3,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKY1,UniRef50_A0M3K8,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F9D6F6,UniRef50_F9D6F6,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IB44,UniRef50_D6D3I9,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BET2,UniRef50_K5ZZW6,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H7I1,UniRef50_D6D338,1299
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLG9,UniRef50_R6WZD6,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A717,UniRef50_A6LEU4,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X666,UniRef50_R5KBC7,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B5A5,UniRef50_N2B5A5,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZA21,UniRef50_R6WZR6,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_E5X1E7,UniRef50_E5X1E7,1305
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZE05,UniRef50_R5W193,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZE05,UniRef50_R5W193,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YBD7,UniRef50_K5YBD7,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y508,UniRef50_E4T3P3,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZW6,UniRef50_K5ZZW6,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WPT3,UniRef50_P76085,1302
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AL15,UniRef50_K6AL15,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A955,UniRef50_R5VB58,1326
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_E1WRX7,UniRef50_Q5LEH8,1326
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WY65,UniRef50_R6B5U0,1326
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_unknown,1326
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B978,UniRef50_R6CT82,1329
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_C3QND6,UniRef50_C3QND6,1326
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ACN9,UniRef50_R6S0Q7,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYR1,UniRef50_R7AYQ5,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q9F5V2,UniRef50_F0R4T0,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B761,UniRef50_G5H7S1,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVX0,UniRef50_R5DDF8,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YSH5,UniRef50_R6TIJ6,1326
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0F5,UniRef50_F0R4T0,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AR64,UniRef50_N2AR64,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_E1WRX7,UniRef50_Q5LEH8,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L9C7,UniRef50_R5NZA6,1332
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKB6,UniRef50_R6X9U0,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9X5,UniRef50_K5Z9X5,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GHX2,UniRef50_S0GHX2,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B3S8,UniRef50_R9H625,1335
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9E1,UniRef50_R6SK00,1329
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LA39,UniRef50_Q13RB8,1329
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ALS6,UniRef50_E6SWU3,1329
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D3J0,UniRef50_R5PEJ4,1332
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVP5,UniRef50_R7HMJ8,1332
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A680,UniRef50_T2N7U8,1332
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQU8,UniRef50_R6WRD3,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALQ6,UniRef50_R6IBY5,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DAU4,UniRef50_R5RQA6,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL50,UniRef50_B2RK67,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0U5,UniRef50_R5DEJ3,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B088,UniRef50_R5DK82,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BGS1,UniRef50_B2RK67,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEP5,UniRef50_Q5L8K8,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AIQ2,UniRef50_F0R385,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AWD1,UniRef50_R6CT82,1314
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZZ2,UniRef50_R5U4F7,1320
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMZ2,UniRef50_R6YJY4,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSC1,UniRef50_A3U575,1320
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_G5SSJ0,UniRef50_Q5LEH8,1320
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AJL8,UniRef50_R6V639,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_E1WRZ6,UniRef50_E1WRZ6,1323
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9B3,UniRef50_K6A9B3,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H7T1,UniRef50_R5TUG8,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_E1WRZ6,UniRef50_E1WRZ6,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z076,UniRef50_I5ASD1,1320
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AX68,UniRef50_N2AX68,1320
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL50,UniRef50_B2RK67,1317
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSC1,UniRef50_A3U575,1320
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A197,UniRef50_F9Z4X2,1431
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZEF7,UniRef50_A6LFY1,1431
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B8S7,UniRef50_W0IW51,1431
