GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|498503065|ref|NZ_KB822571.1|:522506-524026|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LD04|UniRef50_Q7UFS3,unclassified,1521,3,6.3.5.2,1.9723865877712032
gi|498503065|ref|NZ_KB822571.1|:c745350-744844|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DAK3|UniRef50_Q72NR4,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium limicola,507,1,0.0.0.0,1.9723865877712032
gi|498503065|ref|NZ_KB822571.1|:c5169294-5167267|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R6M7Y6,unclassified,2028,4,0.0.0.0,1.9723865877712032
gi|410101291|ref|NZ_JH976477.1|:c254084-252561|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z767|UniRef50_D2QFV1,unclassified,1524,3,2.1.2.3,1.968503937007874
gi|490136654|ref|NZ_KB822566.1|:178220-180760|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJP4|UniRef50_N1ZJP4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Lysinibacillus;s_Lysinibacillus fusiformis,2541,5,0.0.0.0,1.9677292404565132
gi|490134789|ref|NZ_KB822565.1|:c482574-479017|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDU6|UniRef50_N1ZDU6,unclassified,3558,7,0.0.0.0,1.9673974142776842
gi|410101289|ref|NZ_JH976475.1|:160998-162014|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z222|UniRef50_D7IXU4,unclassified,1017,2,0.0.0.0,1.9665683382497543
gi|490151422|ref|NZ_KB822406.1|:c257227-256211|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRJ8|UniRef50_P20368,unclassified,1017,2,1.1.1.1,1.9665683382497543
gi|498503065|ref|NZ_KB822571.1|:c1653039-1651513|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YZE8|UniRef50_G8UND5,unclassified,1527,3,0.0.0.0,1.9646365422396859
gi|498503065|ref|NZ_KB822571.1|:4629514-4630023|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z7D9|UniRef50_R5JC91,unclassified,510,1,0.0.0.0,1.9607843137254901
gi|224515099|ref|NZ_DS995360.1|:c654-145|89152|g__Peptostreptococcaceae_noname.s__Clostridium_hiranonis|UniRef90_B6G1S6|UniRef50_B6G1S6,unclassified,510,1,0.0.0.0,1.9607843137254901
gi|410101289|ref|NZ_JH976475.1|:247504-248013|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y551|UniRef50_E4T1J2,unclassified,510,1,0.0.0.0,1.9607843137254901
gi|483984714|ref|NZ_KB892660.1|:c181670-180651|33035|g__Blautia.s__Blautia_producta|UniRef90_R6PFB6|UniRef50_P0C0G7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1020,2,0.0.0.0,1.9607843137254901
gi|522837954|ref|NZ_KE159520.1|:227816-228325|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1X2|UniRef50_R5M832,unclassified,510,1,0.0.0.0,1.9607843137254901
gi|498503065|ref|NZ_KB822571.1|:4671052-4672071|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z7W8|UniRef50_K0P5Z1,unclassified,1020,2,0.0.0.0,1.9607843137254901
gi|238855189|ref|NZ_ACOY01000023.1|:c510-1|109790|g__Lactobacillus.s__Lactobacillus_jensenii|UniRef90_C4VMI5|UniRef50_C4VMI5,unclassified,510,1,0.0.0.0,1.9607843137254901
gi|498503065|ref|NZ_KB822571.1|:58363-59382|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LA92|UniRef50_A6L2I3,unclassified,1020,2,6.1.1.20,1.9607843137254901
gi|238855189|ref|NZ_ACOY01000023.1|:c510-1|109790|g__Lactobacillus.s__Lactobacillus_jensenii|UniRef90_C4VMI5|UniRef50_C4VMI5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_[Clostridium] piliforme,510,1,0.0.0.0,1.9607843137254901
gi|238855189|ref|NZ_ACOY01000023.1|:c510-1|109790|g__Lactobacillus.s__Lactobacillus_jensenii|UniRef90_C4VMI5|UniRef50_C4VMI5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,510,1,0.0.0.0,1.9607843137254901
gi|490150767|ref|NZ_KB822405.1|:c366486-365977|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZY70|UniRef50_N1ZY70,unclassified,510,1,0.0.0.0,1.9607843137254901
gi|410101291|ref|NZ_JH976477.1|:c252469-251450|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z7W8|UniRef50_K0P5Z1,unclassified,1020,2,0.0.0.0,1.9607843137254901
gi|522837947|ref|NZ_KE159513.1|:605896-606918|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YFG3|UniRef50_R5KKZ6,unclassified,1023,2,0.0.0.0,1.9550342130987295
gi|498503065|ref|NZ_KB822571.1|:5513007-5514029|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YFG3|UniRef50_R5KKZ6,unclassified,1023,2,0.0.0.0,1.9550342130987295
gi|483984517|ref|NZ_KB892637.1|:c60870-59335|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NIL5|UniRef50_Q7NCB3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1536,3,4.3.1.3,1.953125
gi|522837947|ref|NZ_KE159513.1|:2341458-2342996|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZP48|UniRef50_Q59219,unclassified,1539,3,3.2.1.55,1.9493177387914231
gi|522837958|ref|NZ_KE159524.1|:c290575-290063|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z491|UniRef50_R5V206,unclassified,513,1,0.0.0.0,1.949317738791423
gi|522837953|ref|NZ_KE159519.1|:c130415-129390|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUK3|UniRef50_F8F8V4,unclassified,1026,2,0.0.0.0,1.949317738791423
gi|490137351|ref|NZ_KB822567.1|:198470-198982|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZGM6|UniRef50_R6QX82,unclassified,513,1,0.0.0.0,1.949317738791423
gi|498503065|ref|NZ_KB822571.1|:4743910-4744422|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z6X4|UniRef50_R7J926,unclassified,513,1,0.0.0.0,1.949317738791423
gi|410101286|ref|NZ_JH976472.1|:c132664-132152|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1U5|UniRef50_F0R8N2,unclassified,513,1,0.0.0.0,1.949317738791423
gi|498503065|ref|NZ_KB822571.1|:5027486-5028514|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZYW2|UniRef50_R7EN07,unclassified,1029,2,0.0.0.0,1.9436345966958213
gi|410101287|ref|NZ_JH976473.1|:c219869-217812|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R5K2F7,unclassified,2058,4,0.0.0.0,1.9436345966958213
gi|490148212|ref|NZ_KB822402.1|:c578213-577185|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZLR3|UniRef50_I3U3V4,unclassified,1029,2,0.0.0.0,1.9436345966958213
gi|522837953|ref|NZ_KE159519.1|:c173109-172078|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AWQ5|UniRef50_B2RMI0,unclassified,1032,2,2.1.1.192,1.937984496124031
gi|490151422|ref|NZ_KB822406.1|:244107-244622|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZRW6|UniRef50_R6TJH9,unclassified,516,1,0.0.0.0,1.937984496124031
gi|555554272|ref|NZ_KI530591.1|:68700-69215|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QCS3|UniRef50_V2QCS3,unclassified,516,1,0.0.0.0,1.937984496124031
gi|498503065|ref|NZ_KB822571.1|:4135011-4136042|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUK5|UniRef50_R7J924,unclassified,1032,2,0.0.0.0,1.937984496124031
gi|555549731|ref|NZ_KI530584.1|:137350-138381|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QGI6|UniRef50_E4THL8,unclassified,1032,2,0.0.0.0,1.937984496124031
gi|483984568|ref|NZ_KB892643.1|:c22738-21707|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037C41FD|UniRef50_D4LKQ6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1032,2,6.3.2.4,1.937984496124031
gi|522837947|ref|NZ_KE159513.1|:745554-747101|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y919|UniRef50_Q8GBW6,unclassified,1548,3,0.0.0.0,1.937984496124031
gi|498503065|ref|NZ_KB822571.1|:5891076-5891591|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YC45|UniRef50_R6JAP8,unclassified,516,1,0.0.0.0,1.937984496124031
gi|498503065|ref|NZ_KB822571.1|:1007586-1008617|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6UYJ3|UniRef50_R6JH72,unclassified,1032,2,0.0.0.0,1.937984496124031
gi|498503065|ref|NZ_KB822571.1|:4673032-4673547|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUV0|UniRef50_R7JKP4,unclassified,516,1,0.0.0.0,1.937984496124031
gi|555546126|ref|NZ_KI530573.1|:c524977-523427|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q1K1|UniRef50_P53003,unclassified,1551,3,0.0.0.0,1.9342359767891684
gi|522837954|ref|NZ_KE159520.1|:c1180740-1179187|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYQ2|UniRef50_Q08408,unclassified,1554,3,2.7.13.3,1.9305019305019304
gi|522837954|ref|NZ_KE159520.1|:1282738-1286364|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R6FGU3,unclassified,3627,7,0.0.0.0,1.929969671905156
gi|498503065|ref|NZ_KB822571.1|:c1269450-1268932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria,519,1,0.0.0.0,1.9267822736030829
gi|498503065|ref|NZ_KB822571.1|:4737338-4738375|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUN8|UniRef50_A6L8G1,unclassified,1038,2,0.0.0.0,1.9267822736030829
gi|498503065|ref|NZ_KB822571.1|:1216735-1217253|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AI63|UniRef50_F5XCE1,unclassified,519,1,0.0.0.0,1.9267822736030829
gi|498503065|ref|NZ_KB822571.1|:c1269450-1268932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,519,1,0.0.0.0,1.9267822736030829
gi|410101285|ref|NZ_JH976471.1|:c51559-51041|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Sporomusaceae;g_Pelosinus;s_Pelosinus sp. UFO1,519,1,0.0.0.0,1.9267822736030829
gi|498503065|ref|NZ_KB822571.1|:c4806834-4806316|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVG6|UniRef50_K5YVG6,unclassified,519,1,0.0.0.0,1.9267822736030829
gi|490134789|ref|NZ_KB822565.1|:c565319-563238|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZHC9|UniRef50_R6QG42,unclassified,2082,4,0.0.0.0,1.921229586935639
gi|483984562|ref|NZ_KB892642.1|:c73955-72915|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000380278D|UniRef50_R5CIX5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1041,2,0.0.0.0,1.921229586935639
gi|522837947|ref|NZ_KE159513.1|:868505-869026|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHW6|UniRef50_A6LA56,unclassified,522,1,0.0.0.0,1.9157088122605364
gi|555546126|ref|NZ_KI530573.1|:c887481-886960|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QCY9|UniRef50_Q0AXL3,unclassified,522,1,3.5.1.88,1.9157088122605364
gi|410101293|ref|NZ_JH976479.1|:25061-25582|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZRT2|UniRef50_K5ZRT2,unclassified,522,1,0.0.0.0,1.9157088122605364
gi|498503065|ref|NZ_KB822571.1|:c4939241-4938198|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LBZ5|UniRef50_B2VHD6,unclassified,1044,2,0.0.0.0,1.9157088122605364
gi|498503065|ref|NZ_KB822571.1|:c785068-784547|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YRX2|UniRef50_R5MAM1,unclassified,522,1,0.0.0.0,1.9157088122605364
gi|498503065|ref|NZ_KB822571.1|:c4939241-4938198|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LBZ5|UniRef50_B2VHD6,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Nonlabens;s_Nonlabens sp. MIC269,1044,2,0.0.0.0,1.9157088122605364
gi|410101290|ref|NZ_JH976476.1|:393374-394417|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LBZ5|UniRef50_B2VHD6,unclassified,1044,2,0.0.0.0,1.9157088122605364
gi|410101288|ref|NZ_JH976474.1|:413499-415067|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z5R5|UniRef50_R5MQJ3,unclassified,1569,3,0.0.0.0,1.9120458891013385
gi|410101292|ref|NZ_JH976478.1|:c113695-112127|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y0B7|UniRef50_R5MQJ3,unclassified,1569,3,0.0.0.0,1.9120458891013385
gi|498503065|ref|NZ_KB822571.1|:c4553983-4552937|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZEG5|UniRef50_Q89ZF3,unclassified,1047,2,0.0.0.0,1.9102196752626552
gi|522837947|ref|NZ_KE159513.1|:42690-43739|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZAK2|UniRef50_R6XEE9,unclassified,1050,2,0.0.0.0,1.9047619047619047
gi|498503065|ref|NZ_KB822571.1|:c6085222-6084698|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZKW4|UniRef50_A6L858,unclassified,525,1,0.0.0.0,1.9047619047619047
gi|490137351|ref|NZ_KB822567.1|:c99245-98721|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCX1|UniRef50_N1ZCX1,unclassified,525,1,0.0.0.0,1.9047619047619047
gi|498503065|ref|NZ_KB822571.1|:c1896550-1894973|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YY74|UniRef50_K5YY74,unclassified,1578,3,0.0.0.0,1.9011406844106462
gi|498503065|ref|NZ_KB822571.1|:1087901-1088953|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZN12|UniRef50_R7DG20,unclassified,1053,2,0.0.0.0,1.8993352326685662
gi|522837947|ref|NZ_KE159513.1|:613254-614306|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YFG6|UniRef50_R6HVJ8,unclassified,1053,2,0.0.0.0,1.8993352326685662
gi|522837953|ref|NZ_KE159519.1|:310360-313521|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_UPI00046FF5F9,unclassified,3162,6,0.0.0.0,1.8975332068311197
gi|490134789|ref|NZ_KB822565.1|:184083-184610|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZPT8|UniRef50_N1ZPT8,unclassified,528,1,0.0.0.0,1.8939393939393938
gi|498503065|ref|NZ_KB822571.1|:c6291038-6289983|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2ARK8|UniRef50_Q8A8H7,unclassified,1056,2,0.0.0.0,1.8939393939393938
gi|555546126|ref|NZ_KI530573.1|:c426105-425578|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QEV7|UniRef50_D3P949,unclassified,528,1,0.0.0.0,1.8939393939393938
gi|522837953|ref|NZ_KE159519.1|:c246899-246372|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUV7|UniRef50_E3HB87,unclassified,528,1,0.0.0.0,1.8939393939393938
gi|555554272|ref|NZ_KI530591.1|:86162-86689|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2RH76|UniRef50_V2RH76,unclassified,528,1,0.0.0.0,1.8939393939393938
gi|410101285|ref|NZ_JH976471.1|:c1504286-1503228|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU26|UniRef50_R6WSD4,unclassified,1059,2,0.0.0.0,1.8885741265344667
gi|410101285|ref|NZ_JH976471.1|:c92419-90830|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ABB0|UniRef50_R6JJ17,unclassified,1590,3,5.2.1.8,1.8867924528301885
gi|498503065|ref|NZ_KB822571.1|:904551-905612|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A049|UniRef50_R5DAW4,unclassified,1062,2,0.0.0.0,1.8832391713747645
gi|490136654|ref|NZ_KB822566.1|:660264-660794|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZID2|UniRef50_N1ZID2,unclassified,531,1,0.0.0.0,1.8832391713747645
gi|498503065|ref|NZ_KB822571.1|:c2429404-2428874|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R5S2D4,unclassified,531,1,0.0.0.0,1.8832391713747645
gi|423339002|ref|NZ_JH976489.1|:656610-657140|823|g__Parabacteroides.s__Parabacteroides_distasonis|UniRef90_A6LE83|UniRef50_R5G927,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,531,1,0.0.0.0,1.8832391713747645
gi|490136654|ref|NZ_KB822566.1|:231197-231727|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ34|UniRef50_R6G969,unclassified,531,1,2.4.2.8,1.8832391713747645
gi|410101286|ref|NZ_JH976472.1|:906439-907500|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A049|UniRef50_R5DAW4,unclassified,1062,2,0.0.0.0,1.8832391713747645
gi|498503065|ref|NZ_KB822571.1|:118402-118932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YQU3|UniRef50_A6L8F2,unclassified,531,1,0.0.0.0,1.8832391713747645
gi|490136654|ref|NZ_KB822566.1|:213180-214241|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ20|UniRef50_N1ZJ20,unclassified,1062,2,0.0.0.0,1.8832391713747645
gi|555549731|ref|NZ_KI530584.1|:156959-158023|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QBX7|UniRef50_V2QBX7,unclassified,1065,2,0.0.0.0,1.8779342723004695
gi|498503065|ref|NZ_KB822571.1|:c1503830-1502763|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DBY9|UniRef50_R5DBY9,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium 22g15,1068,2,0.0.0.0,1.8726591760299625
gi|498503065|ref|NZ_KB822571.1|:c3336153-3335620|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZQT2|UniRef50_K5ZQT2,unclassified,534,1,0.0.0.0,1.8726591760299625
gi|498503065|ref|NZ_KB822571.1|:c6245225-6244692|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YT16|UniRef50_R5IAT0,unclassified,534,1,0.0.0.0,1.8726591760299625
gi|490138457|ref|NZ_KB822569.1|:c200123-199590|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z1Z5|UniRef50_N1Z1Z5,unclassified,534,1,0.0.0.0,1.8726591760299625
gi|432337112|ref|NZ_ANIU01000364.1|:43476-44009|44752|g__Rhodococcus.s__Rhodococcus_wratislaviensis|UniRef90_L2TN93|UniRef50_L2TN93,unclassified,534,1,0.0.0.0,1.8726591760299625
gi|410101285|ref|NZ_JH976471.1|:c308816-307749|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DBY9|UniRef50_R5DBY9,unclassified,1068,2,0.0.0.0,1.8726591760299625
gi|498503065|ref|NZ_KB822571.1|:3821410-3824082|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R5TVB0,unclassified,2673,5,0.0.0.0,1.8705574261129816
gi|498503065|ref|NZ_KB822571.1|:c611160-609556|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WQF7|UniRef50_Q8UEY5,unclassified,1605,3,6.3.4.2,1.8691588785046729
gi|555546126|ref|NZ_KI530573.1|:c24684-23080|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QIA4|UniRef50_P43085,unclassified,1605,3,4.1.1.49,1.8691588785046729
gi|483984517|ref|NZ_KB892637.1|:c555828-554221|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037BF1A5|UniRef50_R5AWI1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1608,3,0.0.0.0,1.8656716417910446
gi|288927214|ref|NZ_GG739990.1|:c536-1|28126|g__Prevotella.s__Prevotella_buccae|UniRef90_UPI0001C40BFB|UniRef50_J8TCZ3,unclassified,536,1,0.0.0.0,1.8656716417910446
gi|522837954|ref|NZ_KE159520.1|:c123575-121968|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L7N5|UniRef50_Q8D1X9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,1608,3,4.1.1.49,1.8656716417910446
gi|522837954|ref|NZ_KE159520.1|:c123575-121968|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L7N5|UniRef50_Q8D1X9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1608,3,4.1.1.49,1.8656716417910446
gi|483984545|ref|NZ_KB892640.1|:c57304-56768|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000366B871|UniRef50_F7KE46,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,537,1,0.0.0.0,1.8621973929236497
gi|483984678|ref|NZ_KB892656.1|:c26994-26458|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_R5R4I3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,537,1,0.0.0.0,1.8621973929236497
gi|555554272|ref|NZ_KI530591.1|:25506-26042|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q910|UniRef50_Q28UU2,unclassified,537,1,0.0.0.0,1.8621973929236497
gi|483984529|ref|NZ_KB892638.1|:c374077-371390|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_R5C4X7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,2688,5,0.0.0.0,1.8601190476190474
gi|484038067|ref|NZ_HE997181.1|:1356399-1358015|445220|g__Rhodospirillales_noname.s__Reyranella_massiliensis|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Hydrogenophaga;s_Hydrogenophaga sp. RAC07,1617,3,0.0.0.0,1.8552875695732838
gi|522837947|ref|NZ_KE159513.1|:513021-513560|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_F4KLU9,unclassified,540,1,0.0.0.0,1.8518518518518516
gi|490134789|ref|NZ_KB822565.1|:c877447-876908|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R6QZB7|UniRef50_Q4JT81,root;k_Bacteria,540,1,0.0.0.0,1.8518518518518516
gi|490134789|ref|NZ_KB822565.1|:c877447-876908|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R6QZB7|UniRef50_Q4JT81,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium perfringens,540,1,0.0.0.0,1.8518518518518516
gi|522837947|ref|NZ_KE159513.1|:513021-513560|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_F4KLU9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,540,1,0.0.0.0,1.8518518518518516
gi|498503065|ref|NZ_KB822571.1|:5420101-5420640|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_F4KLU9,unclassified,540,1,0.0.0.0,1.8518518518518516
gi|483985043|ref|NZ_KB892693.1|:273208-273747|33035|g__Blautia.s__Blautia_producta|UniRef90_R7CPX4|UniRef50_Q4JT81,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,540,1,0.0.0.0,1.8518518518518516
gi|555546126|ref|NZ_KI530573.1|:c445052-444513|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2RN26|UniRef50_E3PRA3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_[Clostridium] cellulolyticum,540,1,0.0.0.0,1.8518518518518516
